title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
基于公共交通建设的奉贤海湾旅游业发展建议探讨,上海市奉贤区建设和管理委员会,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=176BC849B48F43BCAD1507F9B51BFAF5,基于公共交通建设的奉贤海湾旅游业发展建议探讨,2023-09-04,本人反映，没有奉贤海湾旅游区直达地铁，出入十分不便；公交间隔较长，能够前往市区区和地铁站公交线路太少。本人认为，相较于奉贤新城和上海市区里的LED和墨水屏幕公交站，大学城的设施就相对比较简陋。本人建议，完善郊区大学城的实时到站信息、调整公交线路走向和站点设置，优化公交线路的运行效率和服务水平、开行短驳车、根据公交站点的客流量和功能属性，合理设置公交站点的规模和设施、根据不同情况，延长公交线路运营时间和频次。,2023-09-15,上海市奉贤区建设和管理委员会,黄同志：您好！       目前，我委正会同交能集团推进2023年公交电子站牌建设项目，进一步提高公交实时到站信息预报服务覆盖率，您反映的海湾旅游区地区也将逐步实现公交电子站牌基本全覆盖。此外，为进一步提高海湾旅游区与奉贤新城之间公交联系，我区正推进新辟公交线路“海湾线”（暂定名）事宜，计划年内开通线路运营，方便市民公交出行。于9月12日与您取得电话联系，您表示理解与满意。再次感谢您对我区交通的关心和支持。编号：网[2023]000216361姓名：黄凌云联系地址：上海市奉贤区上海市奉贤区海湾旅游区海泉路100号24号楼405邮编：
未来悦新房地库漏水问题,上海市奉贤区建设和管理委员会,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=275C3B3880B0475B8AF277C63285E69C,未来悦新房地库漏水问题,2023-08-10,未来悦小区从6月底交房至今，地库潮湿、墙角漏水、地面环氧地坪以及通往电梯地砖全是水，走路打滑、车入库轮胎打滑、地库顶上设备管道表面全是水凝珠，管道阀门已快生锈、地库顶发霉严重、地库墙面已有返碱、墙皮翘起。目前已有电梯出现故障，不确定是否地库潮湿引起。需要彻查是否地库本身防水、排水施工质量问题导致的潮湿，或是除湿通风设备的不到位导致。,2023-09-15,上海市奉贤区建设和管理委员会,刘同志：您好！        8月11日我委联系开发商上海光盛房地产开发有限公司，要求尽快解决业主反映的光城未来悦小区地库相关问题。8月18日开发商向我委反馈，地下车库未发现渗漏，目前地库有9台抽湿机在使用，潮湿问题基本已解决。同日我委联系物业经理，其表示地库潮湿问题基本解决，对于因受潮造成的地库顶发霉等问题待地库干燥后再进行处置。于8月23日与您取得电话联系，您表示理解。感谢您对奉贤建设交通工作的理解与支持。
建议金海街道提供更多市民运动场所,上海市奉贤区金海街道办事处,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0B272937F3DA4AED8594AE11E283D24A,建议金海街道提供更多市民运动场所,2023-09-11,本人反映金海街道缺少市民运动场所。本人认为，更多的运动场所可以提升市民的身体素质，让居民在闲暇之余有个好的休闲娱乐去处。本人建议借助社会资源建设更多场地，并整合校区资源，共享体育空间。,2023-09-15,上海市奉贤区金海街道办事处,许同志：您好！ 经了解，金海街道已经将恒贤小学、上外附小、崇实中学等校区作为体育锻炼场所提供给周边居民使用，未来也将开放更多运动空间，促进全民运动。本单位与您电话联系后，您表示理解。感谢您对党和政府工作的关心、理解和支持。
庄行镇潘垫村x组15户危房翻建的建议,上海市奉贤区庄行镇人民政府,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AAD1975C3655479F825A08DE87BE672B,庄行镇潘垫村x组15户危房翻建的建议,2023-09-04,本人反映，上海市奉贤区庄行镇潘垫村x组房屋都是危房，而且15家人家都意见一致，申请都送到村委会了，测量面积也完成了，但村委会一直不把申请送到庄行镇相关部门审批。本人要求，通过宅基地翻建审批解决老百姓住房安全问题。,2023-09-15,上海市奉贤区庄行镇人民政府,陈同志：您好！您反映的宅基地房屋位于庄行镇潘垫村xxx号，该房屋建造于80年代，现庄行镇潘垫村x组15户人家申请组团式房屋修缮，目前庄行镇城建中心已完成对15户宅基地有证有效面积测量工作，后续将采取轮候制的方式，按照相关规定报审流程。与您电话联系，您表示满意，感谢您对政府工作的理解和支持。
打通奉海路到大叶公路（团清路向北到大叶公路）断头路,上海市奉贤区建设和管理委员会,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=873CB9C32FFC4CAF935FB47453588A93,打通奉海路到大叶公路（团清路向北到大叶公路）断头路,2023-08-17,为加快奉城镇发展，建议打通奉海路到大叶公路（团清路向北到大叶公路）断头，打通瓦洪公路到大叶公路（团清路向北到大叶公路）断头。毕竟大叶公路是一根扁担北挑浦东南担奉城镇。目前两条断头路阻碍着奉城镇发展。,2023-09-15,上海市奉贤区建设和管理委员会,臧同志：您好！       近年来，我区也非常关注奉贤东部区域出行环境的改善，经了解，目前奉海路到大叶公路（团清路向北到大叶公路）断头路，即瓦洪公路已启动方案研究，我区也将持续关注项目进展。于8月30日与您取得电话联系，您表示理解。感谢您对奉贤交通建设工作的理解与支持。
金汇出行难问题,上海市奉贤区建设和管理委员会,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BF05396F703E4B21912E815053811794,金汇出行难问题,2023-08-23,"本人反映，我是奉贤区金汇镇北行路朗诗小区的居民，存在以下两点问题：1、交通出行的问题，目前出行只有BRT，高峰挤不上、车次少、红绿灯多，市区通勤十分困难；2、绿化问题，我所居住的小区周边都是居民区，没有绿化、缺少公园等配套。本人要求,希望能在浦星公路到大叶公路之间有条快速路，解决通勤问题；希望金汇龙湖天街附近有公园设施配套满足日常休闲运动需求。",2023-09-15,上海市奉贤区建设和管理委员会,侯同志：您好！       现阶段金汇镇北行路区域居民对接轨交8号线沈杜公路站公交快速出行通过奉浦快线实现。我委已落实公交企业进一步合理配置奉浦快线运能；同时，公交企业优化调整车辆保养计划，确保10辆18米公交车工作日期间全部投入运营。下阶段，我委将加快推进聚秀路公交枢纽建设，完善公交基础配套设施。绿化相关的问题已由金汇镇做相关解释。于9月4日与您取得电话联系，您表示理解。感谢您对奉贤交通建设工作的理解与支持。
咨询招聘渠道,上海市奉贤区人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C5AF4D6FE9A442C1A6AAB0D29756EF38,咨询招聘渠道,2023-09-13,你好，我想咨询下奉贤区现在有哪些官方的招聘渠道方便找工作吗？网上搜索的招聘网站是在太多了，不知道哪个真的哪个假的。,2023-09-15,上海市奉贤区人力资源和社会保障局,张同志：您好！您于2023年9月13日咨询招聘的事项收悉。您可以登陆上海公共招聘网、关注“乐业上海”、“奉贤人社”官方微信公众号，了解最新的企业招聘需求和相关的线上线下招聘会信息。我们建议您关注“奉贤就业”微信公众号上发布的有关信息，也可以预约我们的职业指导师为您进行岗位推荐。若有合适的岗位，我们会尽快与您联系。希望通过我们的公共就业服务，帮助您找到心仪的工作。感谢您的来信，祝您生活愉快。
企业用工申报登陆问题,上海市人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3CF80AEE67FE48319C3229F1474DD457,企业用工申报登陆问题,2023-08-11,我是上海******有限公司的一名员工，近期我司在上海市人力资源和社会保障局公共服务平台上做2023年度单位自主用工申报的时候，由于公司人员变动的原因，我现在不知道该平台注册时使用的手机号码和密码，也不清楚我司原先申报是在哪个街道。我的诉求：请相关单位给到我司可以线上或者线下可以重置我司用工申报手机账号和密码的路径。,2023-09-15,上海市人力资源和社会保障局,丁同志：    您好！收到您的来信后，工作人员与您联系，指导您如何操作，您反映的问题已经解决。    感谢您对我们工作的理解和支持！    此复。
养老金问题,上海市人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C55DCA6F0A7D4337A6AE8ADF040978ED,养老金问题,2023-07-30,我家人沈**，工龄27年，感觉今年养老调整加少了，请告知今年养老金是怎么增加的。,2023-09-15,上海市人力资源和社会保障局,孙同志：    您好！来信收悉。现就您反映的问题答复如下：    根据《上海市人力资源和社会保障局上海市财政局关于2023年调整本市退休人员基本养老金的通知》（沪人社规〔2023〕10号）的相关规定，2023年度养老金增资情况如下：   （一）每人每月增加61元；   （二）按本人缴费年限（含视同缴费年限），每满1年每月增加1元。   （三）按本人2022年12月份按月领取的基本养老金为基数，每月增加1.8%（增加额尾数不足一角的，见分进角）。   （四）2022年12月31日前年满70周岁的人员，按下述办法增加基本养老金：年满70周岁不满75周岁（1948年至1952年期间出生）的人员，每人每月增加25元；年满75周岁不满80周岁（1943年至1947年期间出生）的人员，每人每月增加35元；年满80周岁（1942年及以前出生）的人员，每人每月增加45元。    经查，沈**的2023年增资已于2023年7月发放到位。    此复。
综合险记录查询,上海市人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=30179D07779940E9A5179B36F72C78E5,综合险记录查询,2023-07-16,本人需要查询我在上海工作期间的综合险缴费记录，期限2007-2008年，这个对于本人在新单位的累计工作年限核定非常重要，请问如何查询。,2023-09-15,上海市人力资源和社会保障局,张同志：    您好！关于综合险记录查询事宜，您可以委托亲属前往本市各区就业促进部门窗口打印缴费记录。    此复。
灵活就业参保退出,上海市人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5B47BAEA347A408FBE5ED6CB4AB99067,灵活就业参保退出,2023-08-02,本人反映：我的父亲因为身体原因，和公司合同到期后，公司终止了合同。我先是在随申办市民云App上办理了失业登记和失业金申领，我办理成功了。然后我又在随申办市民云App办理了灵活就业一件事，结果直接把失业登记挤掉了，然后我又去办理失业登记说我办理了就业登记。然后我又发现，办理灵活就业登记时我办理的是本市户籍灵活就业登记，而我父亲不是本市户籍，不知道是否有影响。本人要求：我的父亲身患疾病，不能干重活，现在还是处于失业状态，家庭经济压力较大，我想先是领取失业金，等领完后再办理灵活就业登记，参保并缴费。我的诉求是希望线上能帮忙办理灵活就业参保退出和灵活就业登记退出。,2023-09-15,上海市人力资源和社会保障局,李同志：    您好！收到您的来信后，工作人员马上电话联系您，指导您在随申办上成功办理灵活就业退出和申请失业保险业务。您表示感谢。    此复。
关于留学生落户的建议,上海市人力资源和社会保障局,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=14A2F7886F7344B8BE576265FF605A69,关于留学生落户的建议,2023-08-06,本人反映，一网通网站申请排名前50留学生落户手续过于繁琐。本人认为，落户学历要求可以通过学信网以及国家留学生学历认证证明即可。,2023-09-15,上海市人力资源和社会保障局,高同志：    您好！来信收悉。感谢您对于留学回国人员申办上海常住户口政策的关心和关注！关于您对排名前50留学生落户手续文件提出的建议和意见，我们将认真研究，力求把工作做得更好。    感谢您对我们工作的理解和支持！    此复。
机场地勤管理,上海机场集团有限公司,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=DF95571318D44EF6BAF9A806C73A63D4,机场地勤管理,2023-08-17,反映在**航空公司办理登机手续过程中的问题，希望提升管理。,2023-09-15,上海机场集团有限公司,您好！您反映的事项已收悉。经了解，现答复如下：经核实，**航空公司在浦东机场国际航班未设置团体柜台，根据要求所有团体旅客均需按照普通旅客标准逐一办理值机手续。我司工作人员已就此次您反映的问题致电解释告知，并取得了您的理解。我司将进一步优化服务流程，加强员工岗位服务培训，竭诚为旅客提供安心、便捷、舒适的出行体验。衷心祝愿您和您的家人生活愉快、工作顺利！感谢您对我们工作的关心、理解和支持！
监视老百姓,上海黄浦第三房屋征收服务事务所有限公司,2023-09-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9786D25CEB29466AA2AA9622E19395F9,监视老百姓,2023-09-04,本人反映黄浦区第三征收所为了强迁需要，安排人员在浙江中路房屋监视居民居住，并打听活动规律。本人认为居民的合法生活受到法律保障，任何人任何单位不得以任何理由进行干扰。本人要求黄浦区第三征收所立即纠正。,2023-09-15,上海黄浦第三房屋征收服务事务所有限公司,王某同志：您好！您反映的被征收地址属“黄浦区福建路地块旧城区改建项目”范围。该地块由黄浦第三房屋征收服务事务所有限公司实施征收。2023年9月8日，我司工作人员和您达成一致并签署了腾空单。我司将继续依法、依规完成征收补偿工作。我司作为本地块的征收实施单位，严格按照本地块征收补偿方案及相关法律、法规规定，实施房屋征收工作。如您认为自身权益受损建议通过司法途径解决。特此告知上海黄浦第三房屋征收服务事务所有限公司2023年9月13日
建议增加人才服务咨询通道,上海市奉贤区人力资源和社会保障局,2023-09-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BF52AD5DBA80477B8ADB52BF4C3947D3,建议增加人才服务咨询通道,2023-09-12,近年来，随着上海市对于引进的各类人才给予政策优惠，奉贤区人才服务中心的咨询量也逐步攀升，经了解，奉贤区人才服务中心的咨询电话因业务量多经常打不进，建议增加不同的咨询方法提高咨询率。,2023-09-14,上海市奉贤区人力资源和社会保障局,张同志：您好！您于2023年9月12日建议的提高人才中心咨询率的事项收悉。电话能打通、需求有回应、问题能解决一直是奉贤区人才中心人才服务工作关注的重点。为更好地服务群众，中心目前另开设了微信公众号留言服务，可直接关注“奉贤人才服务之窗”通过“留言咨询”模块进行留言咨询，留言后请保持电话畅通，中心收到留言后将在三个工作日内电话答复办事群众。感谢您的来信，祝您生活愉快。
咨询,上海市人力资源和社会保障局,2023-09-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=81A4DF41D4AC4F10BE242BA6A2CC2A8E,咨询,2023-09-05,我父亲1962年带着妻子和孩子从上海到浙江诸暨，当时的艰辛我不想多说。我父亲2002年已故，我母亲现在年纪也大了，想问下有什么待遇可以享受。,2023-09-14,上海市人力资源和社会保障局,周同志：    您好！来信转我局收悉，现就有关问题答复如下：    精减回乡老职工死亡后其配偶生活困难补助的享受对象仅限于无固定收入、无正常生活来源、生活确实有困难的已故精减回乡老职工的配偶。已享受各类基本社会保险待遇的职工遗属原则上不重复享受精减回乡老职工死亡后其配偶生活困难补助费。    随着国家社会保障体系进一步完善，城乡居民养老保险制度已在全国各地普遍实施。为了保证部分低收入职工遗属的基本生活，根据《上海市人力资源和社会保障局、上海市财政局关于本市因病或非因工死亡职工遗属等三类人员参加城乡居民养老保险有关问题的通知》（沪人社规〔2021〕16号）第三条规定：已领取城乡居民养老保险养老金的人员，符合享受本市职工遗属或精减老职工配偶生活困难补助条件，且领取的养老金低于生活困难补助费标准的，可在按规定办理生活困难补助申领手续后给予补足，补差金额由生活困难补助费资金渠道列支。    此复。
