title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
建议,上海市人力资源和社会保障局,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F409527600C248B1B194CC7249AE80B2,建议,2023-07-13,本人认为劳务派遣这种用工形式存在一些侵犯劳动者权益的问题，建议加强监管。,2023-09-22,上海市人力资源和社会保障局,张同志：       您好!您的建议已收悉，现告知如下。       劳务派遣是《劳动合同法》规定的一种合法用工形式。《劳动合同法》第五十八条规定：劳务派遣单位是本法所称用人单位，应当履行用人单位对劳动者的义务。用工单位也应当严格履行各项法定义务，与用人单位共同保障劳动者的合法权益。     《劳务派遣暂行规定》第八条规定，劳务派遣单位应当如实告知被派遣劳动者劳动合同法第八条规定的事项、应遵守的规章制度以及劳务派遣协议的内容。劳动者有权向劳务派遣单位了解劳务派遣协议的内容；第二十七条规定，用人单位以承揽、外包等名义，按劳务派遣用工形式使用劳动者的，按照本规定处理。法律禁止企业以承揽、外包等为名但实际上开展劳务派遣的行为，但承揽、外包本身属于市场经济下的一种业务模式，企业可以依法开展。       本市人社部门将全面加强对劳务派遣机构的指导服务，督促用人单位依法开展日常经营活动，并对劳务派遣工作中的风险点及时予以提醒。       感谢您对我们工作的关心、理解和支持！       特此告知。
关于小区管理问题,上海市浦东新区康桥镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=83D630AEC219498782918B3BEFC20988,关于小区管理问题,2023-07-22,"本人反映,我们这里是自建房，小区内部一直没有整体规划和管理，无围墙无停车栏无管理，社会车辆也在小区内乱停乱放，还有围地种菜建自家小花园的。我们迫切要求：1、居委会和上级有关部门立即给出小区居民不许占用公共资源的通知，责令拆除违章占用和搭建公共资源的行为的通知。2、统一规划小区停车位，并了解现有车子和车位的匹配情况，若有后续问题，再协商解决。3、设立停车进出栏杆，杜绝外来车辆占停占放。4、为安全起见和小区的长远管理，建议设立小区围墙和门卫。",2023-09-22,上海市浦东新区康桥镇人民政府,信访事项处理意见书张同志：您好！您信访反映的自建房建造围墙和设置停车位”的事项收悉。经了解，接件后我镇社区分管领导带队至您反映自建房小区实地走访。通过现场对小区情况的排摸，对提出的问题进行分析研讨。同时近期居委将在房办的指导下，就投诉问题处理方案发起居民征询。接下来将进一步做实、做细具体工作，尽快解决问题。特此回复。上海市浦东新区康桥镇人民政府2023年9月12日
浦东江镇人民也需要地铁交通,上海市交通委员会,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=522403A0C0CA4BAA8E83346FB461E34B,浦东江镇人民也需要地铁交通,2023-08-30,"本人反映，有关上海在建地铁工程没有照顾到江镇人民需要的问题。本人认为,机场联络线应该开辟江镇站，地铁设计规划也应该以人为本，需要向人口密集区域靠拢，也符合地铁通行、盈利本源诉求。本人要求，应该机场联络线开辟江镇站。",2023-09-22,上海市交通委员会,信访事项答复意见书汪同志：您反映的信访事项已受理。经研究，现答复如下：机场联络线已于2020年开工建设，目前正在加快推进项目建设。该项目建成运营后，有关部门还将进一步优化地面公交线路、加强公交衔接，科学配置交通资源、合理统筹各类客运方式，充分发挥综合交通体系对居民出行、地区发展的服务。感谢您对交通行业工作的关心、理解和支持。上海市交通委员会2023年9月7日
反映宝山罗泾镇出行问题,上海市交通委员会,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=291B21F76C8F4483B30CC45AED15DDF2,反映宝山罗泾镇出行问题,2023-08-15,本人反映，本人住宝山罗泾镇，每天上下班单趟通勤时间超过3小时。虽然镇上有直达地铁站的公交，乘坐人数太多，早晨堵车，无论到1号线还是7号线，都要40分钟以上。本人认为，一号线或者7号线的北延伸，能够解决老百姓的出行困难，解决民生问题，才是最基本的做事。本人要求，切实考虑一下诉求。,2023-09-22,上海市交通委员会,陈同志：您反映的信访事项已受理。经研究，现答复如下：根据上海市2035城市总规中的轨交线网，轨道交通1号线以及7号线暂无继续北延伸的规划。您的建议将留作后续开展研究工作的参考，感谢您对上海交通工作的关心与支持。上海市交通委员会2023年9月12日
关于退还押金问题,上海市浦东新区人民政府沪东新村街道办事处,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A8A8484A91734443B078F11B1DFABA66,关于退还押金问题,2023-09-01,"本人反映,由于中介和房东闹矛盾导致我提前搬出所租住房屋。当时说好的30个工作日返还押金，过了30个工作日一直不给本人认为,应尽快退还押金本人要求,尽快帮忙解决谢谢",2023-09-22,上海市浦东新区人民政府沪东新村街道办事处,韩同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映中介和房东闹矛盾导致您提前搬出来，当时说好的30个工作返还押金，但超期一直不给，希望给予解决经信访办与您本人沟通了解，您的押金已退还。感谢您对政府工作的关心、理解和支持。上海市浦东新区人民政府沪东新村街道办事处2023年9月5日
关于小区环境问题,上海市浦东新区人民政府上钢新村街道办事处,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=88F43F6C62B74674A85D4B017E38A897,关于小区环境问题,2023-07-19,本人反映：1、小区绿化：杂草丛生、落叶堆积。2、小区停车位：老小区的停车位本身就不多，下班回家后停车非常困难。建议：严格管控非本小区业务车辆不得进入小区；去除掉一些非必要绿化带，腾出多余地方改装为停车位。3、加装电梯迟迟没有推动。恳请街道物业，真心实意的为老板姓办实事。谢谢。,2023-09-22,上海市浦东新区人民政府上钢新村街道办事处,答复意见书陈同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映小区环境问题。经了解，我办将您所反映的问题反馈给相关职能部门，经其核实处置后给予以下回复：关于小区绿化问题，街道相关部门已督促物业加强管理，安排保洁工加大清扫力度，增加捡拾垃圾频次，另小区居委、业委会已向街道申请资金拟对小区绿化进行改造。关于小区停车难问题，街道相关部门已督促物业要求保安加强管理，加大巡查力度，引导车辆有序停放；针对外来车辆，目前无相关法条规定可以拒绝其进入小区，但物业会严格依据本小区停车规约进行收费管理。关于调整绿化改造停车位问题，须符合《上海市居住区绿化调整实施办法》规定要求，且需经业主大会征询同意后方可实施。关于加装电梯问题，居民如有加梯意愿可咨询居委会，居委会将联系加梯单位对接，按流程开展加梯工作，并为居民答疑解惑。感谢您对政府工作的关心、理解和支持。上海市浦东新区人民政府上钢新村街道办事处2023年9月21日
关于交房问题,上海市浦东新区周浦镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9CB9ABFB2815478B984BFCBC7CBE9FA8,关于交房问题,2023-08-22,"本人反映：拆迁协议签了许久但是未收到有关房屋进程和峻工的相关信息，不知何时能交房本人认为,应该有定期通知和宣传本人要求,能明确告知安置房交付日期",2023-09-22,上海市浦东新区周浦镇人民政府,简复告知书王同志：您好！您于2023年8月22日信访反映的事项收悉。通过咨询置业有限公司，其回复该安置房小区已进入竣工验收阶段，预计2023年底左右交付。特此告知。上海市浦东新区周浦镇人民政府2023年8月28日
施工噪音扰民,上海市闵行区莘庄镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=48DE8A4C5A5640BA9B6AF59353F50598,施工噪音扰民,2023-09-05,莘庄上盖工程夜间施工噪音极大，严重影响夜间休息。要求严格管理工程夜间施工规范，避免夜间施工。,2023-09-22,上海市闵行区莘庄镇人民政府,黄同志，您好！我镇于2023年9月6日收悉您反映莘庄地铁上盖工程夜间施工扰民的事项。经了解，莘庄地铁上盖项目正在进行幕墙、机电、装修等综合施工，无夜间施工情况。在以后的施工过程中会加强控制噪音扰民情况发生，也希望您能够给予谅解和支持，为建设美丽莘庄携手共进。特此告知。
交通设施问题,上海市公安局闵行分局,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=ABCC0BAECC96499D911035CE40B1E105,交通设施问题,2023-09-01,上海市闵行区外环高速边上有一条莘朱路，其中莘朱路1386号附近还有一条南北走向的莘朱路小路，与东西走向的莘朱路大路形成丁字路口。该路口并未设置红绿灯或其他警示牌，但是自莘朱路小路往南行驶进莘朱路大路的地方有一个很高的坡，小型车辆驾驶到此处时，视线严重受阻，很容易造成与东西走向的车辆发生交通事故。事实上，莘朱路是通往外环高速的主要道路之一，有很多大型卡车经过，但莘朱路却只是双向两车道的小路，所以各小区出门时经常因为视线受阻而出现交通事故。为了附近居民和来往车辆的安全考虑，希望相关部门能够重新规划莘朱路上的交通指示信号灯、指示牌，加强该地区的道路安全管理、管控，提高安全系数。在此感谢市政府有关部门的辛苦付出，谢谢！,2023-09-22,上海市公安局闵行分局,谢先生，您好：您反映的事项已收悉。根据您所述情况，我局交警支队三大队民警经实地踏勘和现场走访发现，您反映的实系闵行区莘朱路外环线以内的这一路段。由于该路段位于莲花南路至虹梅南路之间，相关路口均为丁字路口，且东西双向和南北双向均为单车道，因此路口均未设置交通信号灯。但南北向路口设置有停车让行警告标志并装有凹凸镜，提示南北向车辆到路口停车让行及观察东西向来往车辆，东西向路口未设置其他交通标志和标线。针对您的建议，我局交警支队拟将在莘朱路东西向路口设置前方有路口提示标志，并在路口设置减速标线，以此提醒过往车辆驾驶员减速慢行确保安全。具体情况我局民警已与您联系沟通并答复，感谢您对公安工作的理解和支持。特此告知。
规划落地情况咨询,上海市闵行区吴泾镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=904E4941A09B41CA81497360E133BA27,规划落地情况咨询,2023-08-30,"本人反映,吴泾人民苦无三甲医院久矣，根据上海2035主城区规划，嘉怡水岸东南侧为医疗用地，望区镇领导告知此处规划的医院及其落地时间。",2023-09-22,上海市闵行区吴泾镇人民政府,赵同志：您好！吴泾镇人民政府于2023年8月31日收到了您反映嘉怡水岸南侧医疗用地规划落地情况咨询的事项。关于您反映的事项，经向吴泾镇规建办了解：根据南部单元规划，紫龙路南、龙吴路西（04-13地块）规划为医疗用地，目前暂无实施计划，待有实施计划会及时向社会公布。感谢您对城市建设工作的关心、支持和理解。特此告知。
动迁安置,上海市闵行区华漕镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1A280C9104B647C496E63D5290E645A8,动迁安置,2023-09-05,"本人反映,卫星村于2018年10月进行了动迁。现在已经过去快3年了，动迁安置房目前尚未动工。 本人认为，是否可以明确何时动工，我们担心的不是房子会迟交，担心的是因为前期耽误了太多的时间，后期加紧加快建设速度。本人要求,能否确定具体的开工时间，或者有没有替代方案解决目前的困难。",2023-09-22,上海市闵行区华漕镇人民政府,姜同志：本机关于2023年9月5日收到区信访办下转件，关于您反映卫星村于2018年10月进行了动迁，要求确定具体开工时间的事项已收悉，现回复如下：经了解，您户安置房位于南虹桥项目安置房四期地块内，计划年内启动相关安置房认定工作。特此告知。
堆放垃圾问题,上海市闵行区华漕镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=44B8E3632ED24107A527B47919A6F5D5,堆放垃圾问题,2023-08-25,"本人反映,位于上海市闵行区龙蟠桥路39弄方隅公寓河岸对面，在靠近季乐路的位置堆放有大量垃圾。本人认为,违规堆放垃圾不仅会影响市容市貌，而且易滋生蚊虫细菌，造成公共卫生隐患。本人要求,对违规堆放垃圾的单位和个人进行罚款警告，严肃制止违法行为。",2023-09-22,上海市闵行区华漕镇人民政府,晋同志：关于您反映龙蟠桥路39弄方隅公寓河岸对面靠近季乐路的位置堆放有大量垃圾，影响市容市貌且易造成公共卫生隐患，要求对违规堆放垃圾的单位和个人进行罚款警告，严肃制止违法行为的事项本机关已于2023年9月7日受理，现回复如下：经了解，目前该处垃圾已清理完毕。后续，闵北公司将继续督促长城物业，做好辖区内的巡查整改工作。特此告知。
咨询购房新政,上海市闵行区住房保障和房屋管理局,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=936319E5DE4F40DCBF7BC3FF1E963330,咨询购房新政,2023-09-04,"本人反映,2023年9月1日，上海购房新政出台，采取了认房不认贷的政策，这进一步降低了市民购房的压力。2023年6月，我及家人考虑到工作调动及未来发展，在上海闵行区兰连路与，保利光合的售楼处草签了一份期房购房合同，按照旧政策，我们需要在2023年12月底之前支付70%的首付款。草签合同结束后，囿于各种原因，尚没有正式网签合同，银行也没有审批房贷。现在新政策出来后，如果按照新政策，我们只需要首付20%。经本人咨询售楼处和银行，均没有明确答复是否可以按照新政策进行正式合同签署。 本人认为,新政出台，目的是降低购房人的压力、更好满足刚性和改善性住房需求，推动经济良性发展，在正式网签没有完成之前，购房人应该享受新政的优惠。 本人希望能够按照新政，在交付了35%购房款的基础上，进行正式合同的签署。恳请区政府部门能够了解民情，一是出台更细的配套政策，针对区内类似像我们这样的情况，督促开发商等按照新政办理业务；二是在不能及时出台配套政策解释的情况下，能够倾听到民众呼声，帮助市民与开发商或主管单位沟通，积极稳妥地推到新政能够落到实处、造福于民。",2023-09-22,上海市闵行区住房保障和房屋管理局,朱同志：您网信反映上海购房新出台了认房不认贷的政策，希望协调企业在已交付了35%购房款的基础上，进行正式合同签署的事项我局已收悉，现告知如下：经查，元江雅苑项目位于我区兰莲路168弄，由上海广沅置业有限公司开发建设。企业反馈：您于2023年6月认购了元江雅苑房屋，已支付35%购房款，目前未网签。按照双方约定首付是7成，需要在2023年12月底之前再补款35%购房款。关于您提出的在已交付了35%购房款的基础上，进行正式合同签署的事项，企业表示可以与您进一步协商处理，目前正在办理相关手续。但经了解，虽然近期出台一系列房贷新政，目前上海执行首套35%首付标准。如您户符合首套标准，最多可以房贷65%，您可以抓紧与相关银行和开发商对接具体房贷事项。特此告知。
小区停车事项,上海市奉贤区南桥镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=309D404429EB48058B04FC17EAA90F21,小区停车事项,2023-09-19,我是居住在南桥解放新村居民，因属于老旧开放式小区，我们这边停车困难，听说周边在给老旧小区规划共享错时停车位，能否也能给解放新村规划停车位，或者寻找闲置地方或压缩空间等解决停车问题。,2023-09-22,上海市奉贤区南桥镇人民政府,陆女士：经了解，您小区目前处于老旧小区分批依次的改建过程中，待改造完成后会开放部分停车位用于流动停车。现阶段您可微信搜索奉贤停车，点击共享停车寻找附近停车位，以便错时停车，或咨询奉贤停车热线：61180365。与您沟通后，您表示对此事项已知悉。感谢您对政府工作的关心、理解和支持。 
杨王幼儿园建设事项,上海市奉贤区南桥镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=13134D600F394027B543F957CD5E40F1,杨王幼儿园建设事项,2023-09-19,距离南桥镇29-02地块的杨王路上的幼儿园何时开建，该幼儿园新建项目筹备比汇贤雅苑幼儿园和徐家路幼儿园规划的更早为何以上2个项目都要交付了，杨王幼儿园还迟迟未动工，周边2个新楼盘距离交房已2年了， 居民孩子入学问题还未得到解决，咨询领导何时能够开工。,2023-09-22,上海市奉贤区南桥镇人民政府,苏女士：经了解，杨王路幼儿园项目位于杨王园区29-01地块。关于幼儿园事项，经向镇城建中心核实，因施工区域涉及高压线，且电力部门表示暑期用电高峰期不宜搬迁，故待高压线搬迁后，将予以开工，针对该问题，南桥镇将持续关注。与您沟通后，您表示对此事项已知悉，并表示理解。感谢您对政府工作的关心、理解和支持。 
望春园池塘事项,上海市奉贤区南桥镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EFCB752C59AF455A982AC1CA774AD6B0,望春园池塘事项,2023-09-19,我经常在南桥镇望春园一带散步，最近我发现望春园内的池塘水质有点发黄发臭。认为存在影响周边居民的情况，路过有异味。建议有关部门能帮忙打理，消除异味。,2023-09-22,上海市奉贤区南桥镇人民政府,杨先生：经查，望春园为江海二村小区建设时开发商建设的公共绿地。您反映的情况南桥镇绿化市容所已知晓，望春园园内池塘无外源河道接入，故水塘须定期维护。南桥镇绿化市容所已聘请专业施工人员对该池塘予以清除淤泥，再抽取附近河水放入池塘。后期南桥镇绿化市容所将定期安排人员维护池塘。与您沟通后，您表示对此事项已知悉，并反馈该处已有改善。感谢您对政府工作的关心、理解和支持。 
树木修剪事项,上海市奉贤区南桥镇人民政府,2023-09-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AE2ED30B912849C794C32DCA75CD8285,树木修剪事项,2023-09-19,我是江海二村的居民，感谢政府领导为老百姓谋福利，出资对老旧小区进行改造，让我们有个舒适优美的居住环境，环境好了人的心情也愉悦了。目前我们小区改造接近尾声，正在种植绿化阶段，种植绿化我也赞成，种点树再种点草坪肯定是需要的。目前小区内种植了高的树，具体名称不清楚。认为目前虽然不会影响到采光和洗晒问题，但是等几年后树木枝繁叶茂的时候就会影响到了。建议把这种树换成小的长不大的树。,2023-09-22,上海市奉贤区南桥镇人民政府,马女士：经了解，您反映的小区绿化改造工程属于小区旧房修缮项目，您要求将阳台前面的樱花树改种成更加低矮的树木，镇城建中心联系房修项目的绿化施工单位进行绿化更改，并已将原有的樱花树改种成品种更小、生长周期缓慢且偏横向生长的海棠和鸡爪藤。与您沟通后，您表示对此事项已知悉，并表示已改进。感谢您对政府工作的关心、理解和支持。
