title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
关于大楼消防安全问题,上海市宝山区高境镇人民政府,2024-02-21,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=871B06BB242C4A66818B3A22DAB303C5,关于大楼消防安全问题,2024-01-11,反映大楼存在消防安全隐患，乱停电动车，影响240家居住人员安全撤离，影响生命安全。要求电动车不要停在二楼到一楼的一平方米里，应该放在外面专停。,2024-02-21,上海市宝山区高境镇人民政府,谷同志：您于2024年1月11日反映大楼存在消防安全隐患，乱停电动车，影响240家居住人员安全撤离，影响生命安全，要求电动车不要停在二楼到一楼的一平方米里，应该放在外面专停的来信收悉。经核查，现答复如下：经调查，小区物业已在楼道内张贴了禁止停放车辆和堆物的标识，并加强巡查发现问题及时处理，同时，小区内也设置了集中充电设备。特此回复。上海市宝山区高境镇人民政府                                                                 2024年2月1日
天潼路吴淞路路口景观绿化带有碍行人和行车视线影响交通安全,上海市虹口区绿化和市容管理局,2024-02-21,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A0F2F0267AF64C2DAFDF80F0AFDA68F8,天潼路吴淞路路口景观绿化带有碍行人和行车视线影响交通安全,2024-01-09,本人反映，天潼路吴淞路路口景观绿化带过长，阻挡了行人和行车的视线。当绿灯行人过马路的时候，是看不到右转的车辆的，而车辆也很难及时注意到过马路的行人，对双方都不安全。本人认为，该景观绿化带过长影响交通安全。本人要求，修剪绿化带，让行人车辆视野更加清晰。,2024-02-21,上海市虹口区绿化和市容管理局,吴同志：您反映的事项已收悉。根据交警部门的意见结合您的建议，我局绿化中心参照机非隔离带的高度要求，对此处景观绿化带进行了修剪，将高度降为1.1米，提高了安全系数。感谢您对城市绿化工作的关心并提出宝贵意见，我们非常重视，您的参与和监督将促进我们更好地改进工作。
拖欠农民工工资,上海市黄浦区建设和管理委员会,2024-02-21,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EFA808A77F634732BC1B76E684AC1651,拖欠农民工工资 ,2024-01-29,"本人反映当初来工作的时候说的是月薪 到年底了跟我说是按小时算 按小时算还乱定单价 他们无权乱定时间的单价 没权利乱克扣农民工工资本人要求,希望政府帮我解决",2024-02-21,上海市黄浦区建设和管理委员会,廖先生：您好！经核实，您曾在上海市黄浦区广场社区某地块项目工作，劳务分包单位未足额发放工资。收信后，我委工作人员立即赴现场进行调查核实，并约谈了总包单位负责人。经我委协调，劳务分包单位已经支付了您的工资。感谢您对我委信访工作的关心、理解和支持。上海市黄浦区建设和管理委员会2024年2月8日
携程网机票赔偿问题,上海市长宁区文化和旅游局,2024-02-21,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=FDAA77EB499849C78B1A5DF41492BBEB,携程网机票赔偿问题,2024-01-30,"本人反映, 本人于2023年12月23日在携程网购买的2024年1月31日上海飞往苏黎世中转赫尔辛基的机票，机票花费3764元。在2024年1月29日得知航空公司告知因中转机场当地罢工，导致航班可能取消，建议旅客改签和退票。本人认为, 我的票权在携程，因非本人原因导致航班变动，我要求携程帮我改签其他航班（要求不能比我原来的航班行程时间更长），在有满足这个条件的航班的前提下，携程拒绝帮我改签。携程让我退票重新订票，但是重新订票的价格比我之前的机票的价格高很多，携程不愿意承担多出的费用，携程要把这部分损失转嫁给消费者自己承担。协商未果后，我不得不重新购买机票，并且在携程发起了退票。我重新在国航官网购买了机票花费5630元。本人要求, 我的诉求是，携程赔偿我的个人损失。即5630-3764 = 1866元。",2024-02-21,上海市长宁区文化和旅游局,王**，您好：    您的信访事项网[2024]000027090收悉，您反映在携程预定机票事宜，希望协助解决。现答复如下：    我局收到信访事项后，立即联系携程公司督促其以事实为依据妥善处理，携程表示将积极与消费者沟通解决。     2024年2月2日13：52分，我局工作人员与您联系核实确认，您与携程已就该问题协商一致并解决。    感谢您对我局工作的理解、关心与支持。    上海市长宁区文化和旅游局    2024年2月6日
感谢公职人员,上海市闵行区华漕镇人民政府,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8C1936548D9B4F02AD566F9A13CC70D5,感谢公职人员,2024-02-01,"本人反映,非常感谢闵行区华漕镇社会保障中心的劳务纠纷办事公职人员！因为就公司拖欠工资一事，费心费力，办事效率高，态度好！真正的为人民服务！本人认为,像这样的公职人员应该提出嘉奖！",2024-02-20,上海市闵行区华漕镇人民政府,张同志：本机关于2024年2月2日收到区信访办下转件，关于您反映闵行区华漕镇社会保障中心的劳务纠纷办事公职人员办事效率高，态度好，对此表示感谢的事项已收悉，现回复如下：感谢您对我们工作的关心和支持。祝身体健康，生活幸福！特此告知。
工资发放问题,上海市闵行区梅陇镇人民政府,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0B48289D72DD42BFAFADE5EA2F92B6FD,工资发放问题,2024-01-04,"本人反映,我本人及朋友在其工地工作从2023年9月29日至2023年11月28日离职。期间一直未与我们签订劳动合同，并且其公司招聘人员曾微信承诺项目完工7个工作日内结清剩余工资，现在我离开其项目工地已有48天，期间一直沟通请结清工资，一直推诿过几天过几天。对方态度也是特别强硬，就是一直说没钱，人家有各种理由和办法拖着不给。本人认为,在其工地工作期间一直未与我们签订劳务合同违反劳动法。本人要求,其公司在5个工作日内付清我们剩余工资。",2024-02-20,上海市闵行区梅陇镇人民政府,李同志：您好！您信访反映分包单位拖欠农民工工资的事项已收悉。2024年2月1日，经与您电话沟通，您表示已收到剩余工资，该事项已解决。感谢您对基层工作的关心、理解和支持。特此答复。
小区停车位问题,上海市闵行区梅陇镇人民政府,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=51446EADFEF941798CB10F194DBF5323,小区停车位问题,2024-01-24,本人反映：小区中停车位太多，将原行走路线堵死，十分不方便，车辆鱼龙混杂，儿童不可放心在小区中游玩。本人认为：小区应当限制停车位数量（特别是篮球场，8:00-20:00我认为还可以，但是过了时间点，机动车总是不离开，导致体育运动的不方便），增加绿化带，增加物业费的有效程度。本人要求：将小区环境改善。,2024-02-20,上海市闵行区梅陇镇人民政府,"辛同志：您好！您于2024年1月24日信访反映小区停车管理等事项已受理。现答复如下：经了解，针对您反映的事项，小区工作人员已与您进行了电话沟通和解释，您反映的小区是2005年建造的商品房小区，在规划时并未采用人车分流的设计。然而，随着多年的社会发展，小区内私家车辆数量大幅增加，导致小区现有的停车位已无法满足日益增长的车辆需求。因此，篮球场在每天20:00至次日8:00开放临时停车,在非临时停放时间段内，若有车辆乱停放，物业将电话通知车主及时移车，并在车辆上张贴温馨提示，明确告知相关规定。后续，物业将增派保安人员对小区内车辆停放加强巡视管理，积极劝阻和引导违规停放车辆。感谢您对基层工作的关心、理解和支持。特此答复。"
纠纷问题,上海市崇明区市场监督管理局,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=22E99BAFD87F49DAA2E2AAEF7FC6FAF9,纠纷问题,2024-01-12,本人反映，品牌方单方面更改规则拒不履行合同.截止目前尚未返款。本人要求，品牌方按照原合同规定返款。,2024-02-20,上海市崇明区市场监督管理局,俞（先生/女士）：您好！您反映的信访事项已收悉。经核实，您已收到返款。感谢您对市场监管工作的理解和支持。
关于消费纠纷问题,上海市崇明区市场监督管理局,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=37F22B9BDD364932A88A042DA3A17F95,关于消费纠纷问题,2024-01-19,向上海锦**商贸有限公司交了3000元，交钱后他们发的那些连接我看不懂、不会登录，要求退款。,2024-02-20,上海市崇明区市场监督管理局,欧阳（先生/女士）：您好！您反映的信访事项已收悉。经核实，您已收到退款。感谢您对市场监管工作的理解和支持。
滴滴司机态度恶劣 投诉滴滴打车不予处理,上海市交通委员会执法总队,2024-02-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=30CDDE9746FE4DE5967DEB12E879615F,滴滴司机态度恶劣 投诉滴滴打车不予处理,2024-01-25,"本月18号晚上通过滴滴出行叫了一辆网约车,当时下单的目的地是小区门口, 但上车后突然下起了大雨, 我带着70多岁的老人, 手上拎着重物 。快到目的地时，我客气地问司机能不能开进小区， 我按照路程付费 。但他不肯往小区门口一停 ，坚决不肯开进小区。 当晚，我就平台上投诉了， 但滴滴一周了也不给我处理 。 我希望滴滴给我个满意的处理结果！",2024-02-20,上海市交通委员会执法总队,曹同志：您好！您反映2024年1月18日通过滴滴出行平台乘坐网约车，司机服务态度恶劣，向平台投诉未果，要求管理部门核实处理的信访事项已受理。经研究，现答复如下：2024年1月26日，市交通委执法总队收到您来信所反映的情况后高度重视，第一时间委派我直属大队调查处理。我直属大队收悉后立即责令滴滴出行平台核实处理。经核实，您反映的情况基本属实，滴滴出行平台按规定对涉事驾驶员作出处理，并补偿您平台优惠券。2024年1月31日，市交通委执法总队电话与您联系，对您进行电话回访，您表示满意。感谢您对本市交通执法工作的关心、理解和支持。上海市交通委员会执法总队2024年1月31日
解决管道冰冻,上海市青浦区人民政府盈浦街道办事处,2024-02-19,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2E2678D544B44D94B05065D33B2C8B4F,解决管道冰冻,2024-01-24,本人反映，本人居住的楼栋顶楼水管因寒潮冰冻，居民家中停水已经超过2天1夜，严重影响正常生活。多次询问物业如何应对，未得到有效回复。本人认为，家中水龙头已经根据楼道通知保持流水，但还是冰冻无法正常用水，说明物业公司寒潮前未进行管道查验，预期不足；出现问题后不能及时跟进解决。本人要求，尽快解决。,2024-02-19,上海市青浦区人民政府盈浦街道办事处,张女士：您好！您来信反映的事项收悉。经了解，物业公司通过更换水管的方式，已恢复该楼栋正常供水，该问题已解决。后期物业公司将加强日常管理，定时定点对楼栋管网线路进行隐患排查，做好应对极端天气的各项安全措施。感谢您对我们工作的理解、支持关注。
静安区图书馆儿童阅览室灯光太暗,上海市静安区文化和旅游局,2024-02-19,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=DB7C93028BC941D1BF09824121DE3B57,静安区图书馆儿童阅览室灯光太暗,2024-01-28,"本人反映, 静安区图书馆（彭浦新村）儿童阅览室灯光太暗，光照设备少，亮度低。本人认为,这样的光照条件明显不符合儿童阅读需求， 不适合儿童阅读需要。本人要求,本人恳请市政府引起重视，重新规划这里的光照设备，为孩子们创造明亮的阅读室。",2024-02-19,上海市静安区文化和旅游局,居民同志：您反映的信访事项本机关已受理。经研究，现答复如下：收到您的来信后，我局立即安排区图书馆核实处理。区图书馆已对2楼少儿借阅区部分区域（东侧和南侧阅览桌椅上方）的灯光做了调整，将部分照明灯泡功率更换为原先的2倍，亮度较之前也有明显改善。1楼借还区与3楼阅览区安置可供阅览的灯带和台灯。感谢您对我们工作的理解、支持、关注。
关于纠纷问题,上海市崇明区市场监督管理局,2024-02-19,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F17152863CC9453698A8994810881DB6,关于纠纷问题,2024-01-05,"本人反映,莫**旗舰店违约，拖欠打卡欠款.本人要求,品牌方按照原合同规定返款。",2024-02-19,上海市崇明区市场监督管理局,潘（先生/女士）：您好！您反映的信访事项已收悉。经核实，您已收到返款。感谢您对市场监管工作的理解和支持。
关于纠纷问题,上海市崇明区市场监督管理局,2024-02-18,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=30369F9E5E5748B0BDF4ACE0E5D9FF96,关于纠纷问题,2024-01-12,参加打卡返现活动，打卡成功后，商家找各种理由拒绝返款。,2024-02-18,上海市崇明区市场监督管理局,秦（先生/女士）：您好！您反映的信访事项已收悉。经核实，您已收到返款。感谢您对市场监管工作的理解和支持。
增设停车场的建议,上海市徐汇区人民政府长桥街道办事处,2024-02-18,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=DB236D30E3464E7D94011D45AD9DD6EB,增设停车场的建议,2024-01-28,本人家住华东花苑小区。本小区及附近小区均为老小区，停车资源有限，因此需要借助附近社会停车场资源。近期，罗城路510号停车场撤销，给我和其他周边居民造成很大困扰。本人有以下建议：1.将罗城路，从嘉陵路至永川路段，设置为全天候路边停车场。本路段车辆较少，此前小区改造，也曾将此路段设为临时停车场，并未对路段车辆通行造成影响。2.将嘉陵路，石龙路以北路段，设置为全天候路边停车场。目前该路段为限时的路边停车场，但无法满足周边居民需求。3.将城开汇地下停车场开放给周边居民用作长租停车场，目前本停车场仅有临时停车，收费昂贵。请评估并考虑以上方案，或有其他更好方案，以方便社区居民停车，也可以提升居民购车意愿，提高我市消费力。谢谢！,2024-02-18,上海市徐汇区人民政府长桥街道办事处,夏**同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映居住的小区及附近小区均为老小区，停车资源有限，因此需要借助附近社会停车场资源，希望相关部门协调解决。经了解，长桥街道前期多次协调区相关部门，对辖区内道路进行现场调研，并于2023年下半年已向相关部门提出道路停车申请。区交警支队六大队根据实际情况和相关规定，已与长桥街道就小区周边道路停车问题形成建议上报。2024年1月10日下午，为缓解居民夜间停车难问题，充分挖掘利用区域停车资源，区交警支队、区交通管理中心、长桥街道就开设夜间道路停车场事宜召开沟通协调会。目前长桥街道属地罗城路（龙川北路-嘉陵路）南侧，开设夜间道路停车场的申请正在审批流程中。2024年2月2日下午2点50分，街道相关职能部门与您取得联系，您对处理结果表示满意。感谢您对长桥街道工作的关心、理解和支持。上海市徐汇区人民政府长桥街道办事处2024年2月8日
