title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
表扬信,上海市普陀区教育局,2024-01-26,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=952C46B6A9704ABDBC4451E2C7AD8148,表扬信,2024-01-08,在“全新”的一学期里，在老师们的齐心配合、用心培育下，孩子们完成了全新身份的转变。作为略感“焦虑”的幼升小家长，在这一学期里，我们都能看到孩子在学校老师引导下正向改变了许多。在此，想通过平台对学校和班级全体老师的付出表示由衷的感谢和赞扬！尤其是班主任邵老师，在课业繁忙中，能同时出色做好班主任的各项工作，一直身体力行陪伴孩子，良好处理化解矛盾，敢担当善作为。作为班级英语课老师，她耐心培养孩子们的英文兴趣，用多种方式提升英文听说读能力，从孩子的反馈能明显感受到邵老师的用心教学。还有副班主任沈老师，完美做好班主任B角，同时数学教学逻辑清晰，细致入微，是孩子心中的超Nice老师。语文老师叶老师也极大提升了孩子的语文水平，帮助孩子打好基础步入语文学习正轨。自然课顾老师培养了孩子探索科学的兴趣，孩子的观察能力显著提升。音乐、美术、体育、网球课等老师也在各自领域教学水平优秀，深受孩子的喜爱！再次对学校一（3）班全体老师为孩子们的付出表示真挚感谢和赞扬！,2024-01-26,上海市普陀区教育局,王女士：您好！感谢您的来信，也感谢您对普陀区教育工作者的肯定，我们广大教师深受鼓舞，将继续努力，力求做得更好，为普陀教育事业建设更美好的明天。特此告知。上海市普陀区教育局2024年1月9日
路灯坏,上海市普陀区建设和管理委员会,2024-01-26,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F6009534712447529B6AA9FCA9E7BA6E,路灯坏,2023-12-11,本人反映，普陀区真华路地道路灯坏，反映多时未解决，要求抓紧修复。,2024-01-26,上海市普陀区建设和管理委员会,曹先生：您好！您反映的信访事项我委已受理。现答复如下：经核实，您反映的为真华路地道北侧出入口地道路灯。近日，我委已安排专业维修单位对地道路灯进行维修，目前已维修完成。感谢您对我区城市建设工作的理解、支持和关注。上海市普陀区建设和管理委员会2024年1月16日
关于调整高校毕业生落户标准的建议,上海市人力资源和社会保障局,2024-01-25,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E5CC7D850CE64ACD93E92C5E87324353,关于调整高校毕业生落户标准的建议,2024-01-11,    本人反映，目前对于5年内从高等院校毕业的本科或硕士生的落户条件较为严格。 本人认为，可以适当放宽5年内国内高等院校毕业生的落户标准，建议放宽“双证硕士就职重点机构企业缴纳1年2倍社保”为“双证硕士就职重点机构缴纳1年1倍社保”，国内双一流本科学历可放宽至1年2倍社保、不限于重点机构。,2024-01-25,上海市人力资源和社会保障局,孙同志：    您好！来信收悉。现答复如下：    感谢您对本市人才引进工作的关心和理解，上海真诚欢迎各类人才到上海扎根。目前，针对来沪优秀人才，本市已形成了“一般人才、非紧缺急需人才先办理居住证（积分），符合条件的可相应转办常住户口；高端人才、紧缺急需人才直接办理落户”的梯度化引才体系。    一是居住证积分。通过设置积分指标体系，对居住证持有人进行积分，将其个人情况（如年龄、学历、专业、职称等）和实际贡献（如工作年限、缴保基数、带动就业等）转化为相应的分值。积分达到标准分值（120分）的，可以享受包括子女在沪参加中高考等相应的公共服务待遇。    二是居住证转办常住户口。提供稳定、透明、可及的落户预期。一般情况下，在沪就业，持有居住证及缴纳社保年限累计满7年，且符合依法纳税、中级职称/技师等级（或2倍社保基数）等相应条件的，可以申请转办常住户口。    三是直接落户。紧紧围绕“高层次”和“紧缺急需”，大力引进具有高级职称、博士学历、省部级奖项等的高层次人才，以及本市重点产业领域紧缺急需的技能人才等核心业务骨干。    来沪的各类人才，符合条件的均可相应申办居住证积分、居转户和直接落户。您的意见和建议非常重要，我们将在今后的工作中予以参考。下一步，我们将结合本市人才高地建设，持续加大人才引进工作力度，欢迎及时关注我们发布的最新政策和信息。    特此回复。
电梯维修,上海市青浦区人民政府香花桥街道办事处,2024-01-25,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=932210D247B64D8B89F5C124FE5D5B17,电梯维修,2024-01-06,本人反映，2024年1月5日，本人下班后回家发现电梯上贴了告知“电梯维修中”于2024年1月6日咨询小区物业，物业客服告知：维保费用由物业公司支付，电梯材料损坏维修需要维修基金支付，维修基金使用须由小区居委会以及业委会授权，今日属于周末休息，居委会电话无人接听。本人认为，本人按时缴纳小区物业费。本人要求，相关单位尽快维修电梯，为居民出行减少困难。,2024-01-25,上海市青浦区人民政府香花桥街道办事处,冯先生：您好！您来信反映的事项收悉。经协调，目前该电梯已修复，并正常运行。感谢您对我们工作的关心、理解和支持。
小区飞线充电问题,上海市宝山区人民政府张庙街道办事处,2024-01-24,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F5F75DEF310041F9B821BF3E04CC3228,小区飞线充电问题,2024-01-07,反映小区99号楼栋扎堆电瓶车飞线充电，存在安全隐患。建议相关部门加大宣传力度及加强管理力度。,2024-01-24,上海市宝山区人民政府张庙街道办事处,顾先生：您于2024年1月7日反映小区楼栋扎堆电瓶车飞线充电，存在安全隐患。建议相关部门加大宣传力度及加强管理力度的来信收悉。经研究，现将处理意见答复如下：经查，您反映情况属实。针对私拉电线充电行为，街道安管所已会同物业公司、居民区上门宣传了飞线充电的危害，并于2024年1月8日在楼道口张贴了“严禁飞线充电”的温馨提示。同时，为了彻底解决飞线充电问题，物业公司已于近日在楼下安装了非机动车充电桩。下一步，安管所将继续会同物业、居民区加大安全宣传力度，提高居民安全意识；不断加强巡查力度，切实维护小区广大居民的生命财产安全。上海市宝山区人民政府张庙街道办事处2024年1月10日
退费,上海市青浦区卫生健康委员会,2024-01-24,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EFAAA295A7C34AB0A55675BCD4EE7590,退费,2024-01-05,本人反映，以前药费和运费一起收的，现在要分开付。本人要求，尽快处理挂号费和药费。,2024-01-24,上海市青浦区卫生健康委员会,王先生：您好！您来信反映的事项收悉。经核实，健康云已将挂号费和药费退还给您。您的诉求已解决。感谢您对我们工作的关心、理解和支持。
关于对宝山区文化和旅游局执法大队的感谢信,上海市宝山区文化和旅游局,2024-01-24,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=945FC62D66104756A279F85AE1068098,关于对宝山区文化和旅游局执法大队的感谢信,2023-12-14,本人因网络购买期刊发生纠纷，联系宝山区文化和旅游局执法大队，大队同志热心解答，主动提供帮助。现已妥善解决，特此向宝山区文化和旅游局执法大队的同志表达感谢！他们的工作态度和工作作风值得我们学习！,2024-01-24,上海市宝山区文化和旅游局,王同志：  您反映的信访事项已收悉。经研究，现答复如下：  感谢您的来信，我局将在广大市民的监督下，做好每一项工作。  感谢您对我局工作的理解、关注和支持。上海市宝山区文化和旅游局2024年1月11日
乐园退票问题,上海市闵行区文化和旅游局,2024-01-23,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=34A4D06EE48345D8A33838E0D5FC1FD6,乐园退票问题,2024-01-12,"本人反映,乐园宣传有跨年夜活动，本人12月19日于网购门票两张。31号晚入园游玩后，晚上十点多通知跨年活动取消，商家现场也组织了退票。在排队退票的过程中，商家工作人员宣布已经入园游玩的不用排队了，网购平台将原路返回票款。1月3日时本人仍未收到退款，担心“原路返回票款”并不真切，联系平台，咨询退票事宜。于1月5日打电话给我反馈，说商家退款渠道已关闭。打电话给商家，商家说从1月5日（今天）开始，退款渠道关闭。后来经过和客服、乐园客服的多次沟通，乐园的工作人员以退票期限已过拒绝受理我的退款申请。本人认为,此次退票并非我个人行为，31号晚乐园就组织了大规模的现场退票。在现场时乐园未以任何形式通知过所谓“退款时限”，将现场人群以“在网上退款”解散。客服声称各大平台均有提醒，但是我购票的美团平台并未受到任何提醒。本人要求,返回购票退款。",2024-01-23,上海市闵行区文化和旅游局,黄同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映乐园拒绝为您办理门票的退款，来信要求乐园尽快为您退费。我局在接到您的信访事项后立即核实。经协调，乐园已为您办理退费。该事项已化解。感谢您对我局工作的理解和支持。特此告知。
小区物业不肯修理枯死的竹子,上海市松江区新桥镇人民政府,2024-01-23,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=69B0C22B828948ADB1D6968C115EB9F9,小区物业不肯修理枯死的竹子,2023-12-14,我是丽水华庭业主。楼下公共区域的竹子已经全部枯死，并已经开始长虫，要求物业尽快来清理枯死的竹子。,2024-01-23,上海市松江区新桥镇人民政府,上海市松江区新桥镇人民政府信访事项答复意见书张**女士：您反映的信访事项本机关已受理。经研究，现答复如下：据了解，属地居委会及物业已于2023年12月29日至现场实地查看，发现存在枯枝断裂的情况，物业已对枯死竹子进行修剪。感谢您对我镇工作的理解、支持、关注。上海市松江区新桥镇人民政府2024年1月11日
空调噪音扰民,上海市杨浦区卫生健康委员会,2024-01-23,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D62047A45E21498EA7BB39299ED6A8F5,空调噪音扰民,2023-12-18,"本人反映,市东医院营口路分院底楼空调24小时开。本人认为,影响了居民的休息。本人要求,装隔音护栏，这样才能减少噪音。",2024-01-23,上海市杨浦区卫生健康委员会,张先生：您反映的信访事项本机关已受理。经研究，现答复如下：经了解，市东医院对您反映的问题高度重视，立即组织相关人员对现场进行了查看。核查后，立即进行整改，安排施工队现场测量尽快安装隔音护栏，避免对周边居民产生影响。目前隔音护栏已安装完毕，市东医院联系您，告知相关情况，您对处理结果表示满意。感谢您对我们工作的关注、理解和支持。上海市杨浦区卫生健康委员会2024年1月16日
要求将本公司《特种设备生产许可证》信息上传至市场监管总局平台,上海市市场监督管理局,2024-01-23,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=FBA9604B61164C4B9A30A782500159B9,要求将本公司《特种设备生产许可证》信息上传至市场监管总局平台,2024-01-17,本人单位的特种设备生产许可证信息上传至国家市场监督管理总局政务服务平台后无法查询相关信息，要求市场监管部门协助将许可信息推送给总局。,2024-01-23,上海市市场监督管理局,张先生/女士：    您反映您单位特种设备生产许可证信息上传至国家市场监督管理总局政务服务平台后无法查询相关信息，需要我局协助将许可信息推送给总局。    收到信访件后，我局与大数据中心团队核实，目前您单位的特种设备生产许可证数据已推送至总局，现在总局平台已可查询到该许可证信息。    我局工作人员已通过电话将上述情况告知您，感谢您对我局工作的关心、理解和支持。
