title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
为上海华润大东申诉,中共上海市经济和信息化工作委员会,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=870E7D2620EA425FAEF57DB6FBEE2D71,为上海华润大东申诉,2023-07-18,本人反映，自己是华润大东一名普通职工，在这里工作近14年。最近公司修理外轮一直进不来，直接卡住公司的脖子，就在这两天感觉突然要失业了。本人认为，公司的转型应该平稳过渡。本人要求，希望市领导能在百忙之中关注下我们的诉求，解决我们的后顾之忧。,2023-08-08,中共上海市经济和信息化工作委员会,您好！您反映公司近期因对外开放码头许可证审批流程滞后，影响职工生活的的信访事项已收悉。经研究，现答复如下：经过与市商务委（市口岸办）、市发展改革委等部门多次协商，华润大东口岸已于2023年7月21日获准开放，可接靠国际船舶，此次口岸开放时效一年。感谢您对我委工作的关心、理解和支持。
电动自行车：环保出行的未来选择,中共上海市经济和信息化工作委员会,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=029460672C1E4E13A2C7CFC90201858D,电动自行车：环保出行的未来选择,2023-07-13,本人认为，电动自行车作为一种绿色能源的代表，因其零排放、无污染、可缓解交通拥堵等优点，正逐渐成为人们追求环保出行的首选。本人建议，通过推广电动自行车的使用，我们可以积极参与保护环境、减少碳排放的行动，为构建绿色低碳的未来作出贡献。,2023-08-08,中共上海市经济和信息化工作委员会,您好！您来信希望推广电动自行车的信访事项已收悉。经研究，现答复如下：您提出的建议，实则需要在全市道路交通环境中统筹考虑。电动自行车作为一种交通工具，为市民日常出行提供了便利。市经济信息化委作为产业主管部门，推动电动自行车产业良好发展。目前本市已不再实施电动自行车车型目录管理，在全市上牌的电动自行车均需通过国家3C强制认证。我委将鼓励更多电动自行车生产企业面向市场推出更多符合国家标准的电动自行车产品，并引导行业协会加强行业自治，倡导行业安全发展，目前已出台如《电动自行车用锂离子蓄电池和充电器安全要求》等团体标准。感谢您对我委工作的关心、理解和支持。
关于危废处置项目适用环评类别的咨询,上海市生态环境局,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3D248AE442534017ACAFEE6FEC56ADE0,关于危废处置项目适用环评类别的咨询,2023-08-04,现有企业金属表面处理产生的废槽液拟自行蒸发浓缩处置，蒸发的水回用于生产线，但废槽液自行处置后仍会产生浓缩液无法回用，需另行委外处置。根据上海市环评分类管理名录细化规定（2021版），危废产生单位内部回收再利用的的危废利用及处置项目环评类别为报告表，请问该项目是否属于“产生单位内部回收再利用”应当编制报告表的项目类别？,2023-08-08,上海市生态环境局,顾先生：您好！       您咨询关于危废处置项目适用环评类别的事项已受理。现答复如下：       根据《上海市实施细化规定（2021版）》，危废产生单位内部回收再利用项目应当编制环评报告表。       感谢您对本市生态环境保护工作的关心、理解和支持。
社保转移问题,上海市人力资源和社会保障局,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=08662E184D7F4DACA86BF514453DCF6C,社保转移问题,2023-07-05,尊敬的市领导：        本事曾在上海工作多年，于去年通过“民生山西”app申请社保关系转移，且app上显示转移业务终结。但是本月我现单位缴社保时，无法缴纳进去。我于2023年7月3日、4日分别联系了金山区社保中心、嘉定区社保中心寻求帮助。得到的答复我也满意。但是由于山西省祁县社保中心这边，需要是系统里面点击撤销，我这边不是特别理解，希望由当地社保中心直接和山西祁县社保中心联系办理，避免我的社保出现断缴的情况。不胜感激！,2023-08-08,上海市人力资源和社会保障局,吕同志：       您好！2023年7月13日联系祁县社保中心，工作人员告知您已参保。当天联系您本人，您表示问题已解决，现已无其他问题了。        此复。
关于上海市承插型盘扣式钢管脚手架无参考定额导致无法定价事宜,上海市建筑建材业市场管理总站,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=60E9D2DAB02345F8A9AC9B6B1BC86399,关于上海市承插型盘扣式钢管脚手架无参考定额导致无法定价事宜,2023-07-18,本人反映，根据上海市沪建质安〔2020〕246 号《关于进一步推进房屋建筑工程文明施工标准提升工作的通知》（以下简称“通知”），上海市建筑工程外脚手架必须使用承插型盘扣式钢管脚手架，自“通知”发布之日起至今，上海市定额站仍未发布相应补充定额或者更新上海市建筑和装饰工程预算定额，导致多数建筑工程项目在结算时无法按实结算，造成结算争议；本人认为，上海市定额站应走访现有建筑工程项目，按照实际情况发布相应定额，并在信息价中按时更新承插型盘扣式钢管脚手架的实事租赁价格，做好建筑工程信息服务工作；本人要求，上海市定额站参照邻省邻市（浙江省、江苏省、苏州市等），并结合上海市建筑工地实际情况，制定符合上海市标准的补充定额。,2023-08-08,上海市建筑建材业市场管理总站,信访事项答复意见书同志：您反映的事项本单位已受理。我站于2023年7月20日与您电话联系，了解到您想咨询关于上海市承插型盘扣式钢管脚手架无参考定额导致无法定价事宜的问题，本单位答复如下：目前承插型盘扣式钢管脚手架已根据一定量的项目现场实际统计数据，开展了相关概算的补充定额编制工作，后续会发布相应的补充概算定额。感谢您对我站工作的理解和支持。上海市建筑建材业市场管理总站2023年7月26日
关于更新完善现有土地资源利用政策的建议,上海市规划和自然资源局,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D808A18943C2450B8899B1D76D228FD2,关于更新完善现有土地资源利用政策的建议,2023-07-27,2023年7月24日，中共中央政治局召开会议，分析研究当前经济形势和经济工作。会议指出“要积极推动城中村改造和平急两用公共基础设施建设，盘活改造各类闲置房产。”上海作为超大城市，在城市更新持续推动的大背景下，土地管理政策也应配套更新完善。建议上海市规划资源局尽快出台新的土地资源利用政策，保障旧区，城中村改造项目顺利推动，提高市场主体参与城市更新的积极性。,2023-08-08,上海市规划和自然资源局,沈同志：您所提的建议本机关已受理。经研究，现答复如下：您建议“上海市规划资源局尽快出台新的土地资源利用政策，保障旧区，城中村改造项目顺利推动，提高市场主体参与城市更新的积极性。”。我局将会采纳您的建议，并在近期出台有关土地资源利用的文件。感谢您对规划资源工作的关心、理解和支持。上海市规划和自然资源局2023年8月3日
咨询上海拿地流程,上海市规划和自然资源局,2023-08-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C6C184B99DC4441FB51725D976D38674,咨询上海拿地流程,2023-07-19,想咨询一下从拍地、拿到土地证、拿到预售许可证这个过程中，有哪些行政事业性收费，比如城市配套费这种？费用是多少？谢谢,2023-08-08,上海市规划和自然资源局,信访事项答复意见书胡同志：您反映的信访事项已受理。经研究，现答复如下：您咨询从拍地、拿到土地证、拿到预售许可证这个过程中，有哪些行政事业性收费，比如城市配套费。经查，资费征收相关事项建议咨询市财政、市税务等部门。您在来信中提到的城市配套费可查询由市住建委、市房管局、市发改委、市财政局于2021年联合发文《关于本市城市基础设施配套费征收标准和使用范围等有关事项的通知》（沪住建规范联[2021]8号）感谢您对规划资源工作的关心、理解和支持。上海市规划和自然资源局2023年7月28日
小区改（扩）建厕所事项,上海市徐汇区人民政府龙华街道办事处,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=12E468B46E044957BAEDE1ECC453A5A8,小区改（扩）建厕所事项,2023-05-24,小区开发商和物业在门卫处改建厕所。认为该规划不合理且未向小区业主公示该规划。要求将公厕移入地下车库或非主干要道位置建造公厕。,2023-08-07,上海市徐汇区人民政府龙华街道办事处,冯*同志：您反映的信访事项本机关已受理。经研究，现答复如下：收到来信后街道相关部门立即搭建平台，联系开发商与居民代表进行协调，经沟通双方同意按实际规划图纸进行施工。感谢您对小区工作的关心。上海市徐汇区人民政府龙华街道办事处2023年7月12日
长华路桥靠近罗秀路东侧污水外流,上海市徐汇区人民政府长桥街道办事处,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9208F12A4C8D44B8AC846336DEBF0659,长华路桥靠近罗秀路东侧污水外流,2023-07-25,汇城南街里西门口污水井污水外流，要求尽快处理。,2023-08-07,上海市徐汇区人民政府长桥街道办事处,信访事项答复意见书郭**同志：您反映的信访事项本机关已受理。经研究，现答复如下：接信访件后，长桥街道相关职能部门立即到现场查看，核实情况后报送市政部门，污水外溢情况已于2023年7月27日晚间疏通完毕。目前问题已得到解决。感谢您对长桥社区工作的关心、理解和支持。上海市徐汇区人民政府长桥街道办事处2023年7月31日
希望宜山路道路拓宽,上海市徐汇区建设和管理委员会,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F6039A284EA94C0EB22D487D3512A657,希望宜山路道路拓宽,2023-07-18,徐汇区宜山路(南丹路-虹桥路)段常年拥堵，希望宜山路最后一段拥堵道路能够顺利拓宽。,2023-08-07,上海市徐汇区建设和管理委员会,姚**同志：您所提的建议本机关已受理。经研究，现答复如下：您建议拓宽徐汇区宜山路(南丹路-虹桥路)。经核实，为缓解宜山路道路交通拥堵问题，宜山路(凯旋路-虹桥路)确有拓宽计划，目前正在项目前期阶段，预计明年初开工。该路段扩宽后将会新增两条机动车道，但此次工程实施方案中不包括您所提到的南丹路333弄宜山路一侧的公房拆除。感谢您对我委工作的关心、理解和支持。上海市徐汇区建设和管理委员会2023年7月27日
为独居老人解决送餐服务,上海市嘉定区南翔镇人民政府,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=95E46296D5C74FE9922355253D795097,为独居老人解决送餐服务,2023-06-29,本人反映，老人独自居住在南翔镇槎溪路，年已81周岁，患有高血压、脑梗死等多种疾病，自己没有能力解决做饭问题，特向辖区居委会申请要求送餐上门，本人认为，需要送餐服务的老人本就是极少、极个别的特殊困难群体，无论居住在哪个边边角角，各属地街镇理应有措施、有办法予以解决。本人要求，尽快解决老人的送餐问题。,2023-08-07,上海市嘉定区南翔镇人民政府,孙同志：您反映的信访事项已受理。现答复如下：关于您来信要求送餐上门的事项，经了解，您户老人居住的处所与老年餐自提点较远，老人不便自提，故您户申请送餐上门。因该区域暂无相关志愿者，属地社区接到您的请求后，立即张贴公告招募志愿者，并将相关事项上报职能部门。后经协调，已在您户小区增设送餐服务点位，并安排志愿者送餐上门。感谢您对我们工作的关心、理解和支持。特此告知。上海市嘉定区南翔镇人民政府2023年7月12日
建设立体停车库相关建议,上海市静安区建设和管理委员会,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=862CBBCEFAF2401D96209FCD30B46C54,建设立体停车库相关建议,2023-06-21,来信对静安区正在建设“竖井”地下立体停车库提出相关建议，咨询会不会对周边房屋安全产生影响？,2023-08-07,上海市静安区建设和管理委员会,邓同志：您好！您于2023年6月21日提出的建议事项收悉。经核实，该项目的设计及施工方案均进行了专家评审。在施工期间监测单位按要求对基坑周边房屋进行监测，目前周边房屋监测数据正常。感谢您对我们工作的支持和理解。特此告知。
夜间施工管理,上海市静安区建设和管理委员会,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C890DA01A4B341A2908705D5147B3E9B,夜间施工管理,2023-05-24,本人反映芷江西路285弄夜间施工存在噪音扰民，希望加强管理。,2023-08-07,上海市静安区建设和管理委员会,居民同志：您来信反映的信访事项本机关已受理。现答复如下：经核实，该处为架空线入地和合杆整治工程，项目产生噪声的工序主要为管道吊装、拼接及钢板覆盖。我委已督促施工单位在接下来的施工中，尽可能通过使用环保静音的机械设备来减少噪声。同时，对破碎路面、沟槽开挖等容易产生高噪音的工序，控制施工时间。另外，材料装卸、余土外运、沟槽修复等施工环节也尽可能少用机械，多用人工，最大限度减少对周边居民日常生活的影响。感谢您对我委工作的关心、理解和支持。
工资问题,上海市静安区建设和管理委员会,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E557176D603448F79EAD2FCDB7E1A504,工资问题,2023-06-20,本人反映在共和新路与江场路工地工作，要求帮助协调解决工资相关问题。,2023-08-07,上海市静安区建设和管理委员会,秦同志：您来信反映的信访事项本机关已受理。现答复如下：收到您的来信后，我委已第一时间与总包单位协调，双方已协商一致于7月份完成工资支付。经核实，施工单位已按照300元/日支付了剩余的6800元工资。感谢您对我委工作的关心、理解和支持。
施工扰民,上海市青浦区国有资产监督管理委员会,2023-08-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=526D3621A8AB4FC09A1A4CE574E3A629,施工扰民,2023-06-14,本人反映，联涞路全天一直有大型工程车辆经过，噪音和震感相当强烈，甚至半夜也不绝于耳，居民深受其扰；工程渣土车路过尘土飞扬，造成严重的环境污染，给周边居民造成严重的生活困扰。为保障居民正常生活，期望有关部门帮助落实，降低噪音和扬尘污染，尽快解决周围居民最基本生活问题，谢谢！,2023-08-07,上海市青浦区国有资产监督管理委员会,刘女士：您好！您来信反映的事项收悉。经青发集团核实，您所述建设项目为西虹桥联涞路（诸光路-规划道路东边界）道路改建工程，主要工程内容为：道路工程、雨污水工程、绿化工程、路灯工程、交通工程等。青发集团将在保证不影响周边居民出行的情况下，加快施工进度，在施工过程中，青发集团将严格督促施工单位加强文明施工工作，做好道路清扫，降尘散水及裸土覆盖等工作，力争项目尽快完工。感谢您对我区道路建设工作的关心、理解和支持。
