title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
上海中房物业收费不合理,上海市徐汇区人民政府长桥街道办事处,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5040C6C5FFEA457E948CFB407885E940,上海中房物业收费不合理,2023-09-11,"本人反映,园南二村所属中房物业公司存在乱收停车费，以车辆排队的名义要求新购房业主支付远大于老业主的停车费用（400元 vs 150元/每月），即使已经连续交费两年半仍未能按150元交停车费。而且这部分停车费用收益未与业委会分享，构成违法。因为之前所在业委员公布的停车名单中，仅包括支付150元的部分车辆。再有，小区主干道路两侧长期有自行车和电动车辆占位，物业人员视而不见，即使在保安亭旁边，从而导致停车不便。本人认为,物业仅以划线车位来排队不合理，小区内至少有三分之一车辆停放位置都中路边未划线位置，划线车位仅是物业乱收费的托词。上级管理部门应该实际调查，及时制止物业乱收费和侵占行为。本人要求,物业应该停止对新业主的歧视行为，规范小区内占用停车位乱象，通过小区各种微信群公开停车费收入分配情况。",2023-10-11,上海市徐汇区人民政府长桥街道办事处,信访事项答复意见书唐××同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映园南二村所属中房物业公司存在乱收停车费。建议物业应该停止对新业主的歧视行为，规范小区内占用停车位乱象，通过小区各种微信群公开停车费收入分配情况。经查，依据《园南小区停车管理和车辆收费实施细则》，园南小区停车收费标准七座以下车辆120元/月。根据园南片区统一停车管理的规定，2019年10月1日及以后业主新增车辆，采用先来后到依次登记排队的方法；对现阶段停车包月排队期间，排队业主缴纳临时停车费，予以减免200元/月的优惠措施。房管所已经督促物业公司按照小区停车管理相关规定严格管理；对于个别业主擅自用物品占车位现象，物业组织安保力量每天进行清理，加强停车秩序管理。依据园南二村物业服务合同中约定的相关条款，2016年7月1日后，公共收益税后，业委会70%，物业30%分成。根据规定，小区公共收益账目每季度在小区公示。长桥街道房办与您取得联系，对以上情况进行了回复。感谢您对长桥社区工作的关心、理解和支持。上海市徐汇区人民政府长桥街道办事处2023年9月28日
教育问题,上海市闵行区教育局,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1BF53C22466643EDA9B0B7ACBE31428C,教育问题,2023-09-14,本人反映，小区按户均2人推算，小区将有100名适龄幼儿、儿童需要教育资源配套。加上已交付的小区，未来2年将陆续有3个小区、超过400位学龄幼儿、儿童产生强烈的入学需求。按照本区统筹区域分组情况以及就近入学原则，九星文来和碧林湾文来属于一校两区，九星文来未建立之前，针对我们小区优先统筹碧林湾校区属于合理安排。针对现在入学的整体需求，我们提出如下诉求:诉求1:更新适龄幼儿学前教育配套规划，保障2024年入园需求。2:加快落实地块教育规划，按原有官方公布信息建设9年制九星校区，并于2025年前建设完成；3:针对2024年拿到预售合同的业主，安排优先统筹碧林湾文来校区。,2023-10-11,上海市闵行区教育局,张同志：您好！您关于小区配套学校建设和入学安排问题的来信收悉。现告知如下：九年制学校目前正在进行地块规划调整工作，由七宝镇实施。我局同步推进前期方案研究工作。待规划调整工作完成后，我局将启动项目前期手续办理工作，尽快推进项目开工。关于入学问题的相关诉求，已告知我局相关部门，供其在后续工作中参考。感谢您对闵行教育工作的理解和支持。特此告知。
降噪工程,上海市闵行区七宝镇人民政府,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=ACD7E112C29D4815993BF85DF4035D59,降噪工程,2023-09-15,我们是位于七宝老街对面七莘路2855弄万兆家园小区曾经是文明小区，四高优秀小区，但是现在，破烂的路面，杂乱的绿化，无序的停车，飞机的噪音，破裂渗水的墙面，脏乱的小区环境，23年的房龄和老破比起来还差，周围小区路面都白加黑了，降噪工程美丽家园都搞过了，请领导关心一下我们小区。,2023-10-11,上海市闵行区七宝镇人民政府,钱同志：你于2023年9月15日写给七宝镇信访办的网上信访件（编号：网[2023]000230xxx）已收悉。你建议：小区实施“美丽家园”工程的问题。经本机关调查了解，现答复如下:关于你信访反映的问题，经了解，根据新一轮“美丽家园”的创建条件，聚焦老镇区、老城区、老公房、住宅保修期届满的保障房等“两区两房”。万兆家园（南区）为商品房小区，没有纳入到新一轮美丽家园改造名单。特此告知。
物业管理问题,上海市闵行区七宝镇人民政府,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=96E7C04295504784A7D4469CC119CB02,物业管理问题,2023-09-14,本人反映：我所在小区受聘管理小区的物业公司是上海联讯物业管理有限公司。随着车辆增多，小区的停车成为本小区的热门话题。但是，在既没有公示表决内容、也没有公开征集业主居民反馈意见的情况下，联讯物业就自行制定表决方案，并强行发放表决票，要求业主对其单方面提出的小区停车的方案内容进行表决。本人认为：程序不合规，则结果无意义。本人希望：听说物业管理行业已经是“属地化管理”，希望有关主管部门，能督导该物业公司，停止目前的错误行为，端正工作态度和工作方式，认真倾听业主反馈意见，按照合乎常规的流程，来完成相关方案的制定和表决工作。非常感谢，并致以敬礼。,2023-10-11,上海市闵行区七宝镇人民政府,谢同志：你于2023年9月14日写给区信访办的网上信访件（编号：网[2023]000227xxx）已转至七宝镇。你反映：小区停车问题。经本机关调查了解，现答复如下:关于你信访反映的问题，经了解，2023年9月，小区已制定停车初步方案，并在小区公示栏内予以公示。目前，根据该小区《业主大会议事规则》已进行投票，2023年10月10号进行开箱验票。如你有不同意见，本机关建议向小区居委会或业委会提出异议。特此告知。
关于小区监控问题,上海市浦东新区周浦镇人民政府,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0271A927D9B24FD2B600233DE58D61DB,关于小区监控问题,2023-09-23,本人反映，小区监控基本全部瘫痪无法使用。本人认为，物业公司有业务保证小区监控正常使用，这也是国家规定的。本人要求，物业公司给出具体时间表，恢复小区内部监控，保障小区业主在小区生活安全，方便警方调取监控解决日常纠纷。,2023-10-11,上海市浦东新区周浦镇人民政府,简复告知书孙同志：您好！您于2023年9月23日信访反映的事项收悉。经向周浦镇房办了解：根据《上海市住宅物业管理规定》第六十八条：全体公用部分物业维修、更新、改造和养护的费用，由物业管理区域内的全体业主按照各自拥有的房屋建筑面积比例共同承担。您小区已成立业委会，并设立了专项维修资金，根据“住规”第六十九条的规定，小区公共区域监控维修动用维修资金应当由小区业主大会征询通过后实施。物业公司前期已多次向小区业委会提交监控系统维修方案，因费用未能落实无法开展维修。今年9月16日物业公司再次制定了新的维修方案提交业委会审核，后续待业委会审核通过后，组织召开业主征询工作落实监控维修事宜。特此告知。上海市浦东新区周浦镇人民政府2023年9月26日
表扬徐汇田林四小某班班主任汤老师,上海市徐汇区教育局,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0004ACA501F74B91A2BB40717A9988D0,表扬徐汇田林四小某班班主任汤老师,2023-09-25,"陈书记：9月19日，听小朋友回来说，班主任汤老师骨折受伤了，今天给我们上课的是别的班的老师。小朋友经常说，汤老师是他最喜欢的语文老师。作为家长其实有点担忧，担心小朋友刚刚适应汤老师的教学，适应不了别的代课老师。9月22日，小朋友回家报告说，今天非常开心，汤老师回到了课堂。我们都知道骨折受伤没有这么快好的，汤老师一定心里放不下这个班42个小朋友，担心他们，申请提前回来教学了，作为家长特别感动。动人以言者,其感不深;动人以行者,其应必速。可以看出汤老师非常热爱自己的工作，爱那些天真活泼的小朋友，爱与他们一起学习、活动，把满腔热忱献给她所挚爱的教育事业，知行合一，从而赢得了学生们的爱戴。此致敬礼                                      某班家长 ",2023-10-11,上海市徐汇区教育局,简复告知书王先生：您好！您于2023年9月25日信访反映的事项收悉。感谢您对徐汇区田林第四小学汤老师工作的肯定。我局将继续激励广大教师牢记立德树人根本任务，争做新时代“四有”好教师。特此告知。上海市徐汇区教育局2023年9月27日
解决铁皮房搭建问题,上海市浦东新区新场镇人民政府,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8EECC2714FE3433DAB506DE730350DF8,解决铁皮房搭建问题,2023-09-08,"本人反映,家门口搭建的铁皮房空隙已经成为过路人的天然公厕，家门口蚊子苍蝇，各种虫子，老鼠乱窜。本人认为,铁皮房搭建有问题。本人要求,解决铁皮房搭建问题。",2023-10-11,上海市浦东新区新场镇人民政府,李同志：您来信反映家门口搭建的铁皮房成为过路人的天然厕所，家门口蚊子苍蝇，各种虫子，老鼠乱窜。要求相关部门解决问题的信访事项。经转相关职能部门后，现作如下回复：经了解，您反映的情况，相关部门现场查看后根据您的要求及时进行整改，您表示理解。感谢您对我们工作的关心、理解和支持。上海市浦东新区新场镇人民政府2023年9月25日
关于房屋漏水问题,上海市浦东新区人民政府金杨新村街道办事处,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2F6E6874F0624BC3936B4D9CDE933B08,关于房屋漏水问题,2023-08-24,本人反映，因楼上没做防水因此会漏水到我家。本人认为，应该处理好自己防水问题不要漏水到我家。本人要求，他家卫生间、灶间的地坪整修一下，做个防水，不再漏水，屋顶粉刷一下。,2023-10-11,上海市浦东新区人民政府金杨新村街道办事处,信访事项答复意见书您好！您于2023年8月24日反映的信访事项，根据属地管理，分级负责，分类处理的原则，已交我街道调查处理。根据您信访反映的问题，我街道受理的信访事项有：反映楼上漏水导致房屋受损，要求立即解决。我们对您提出的信访事项十分重视，现答复如下：接到反映问题后，居委立即与您联系了解详细情况，并就此问题与物业及相关业主进行沟通。经了解，物业已为307室更换了热水器软管，经过一个月的观察，确定已不再漏水。关于您要求307室对厨房和厕所进行防水处理的问题，经居委沟通，307室业主表示具体情况需在房屋租约到期后再做处理。感谢您对社区管理工作的理解和支持。上海市浦东新区人民政府金杨新村街道办事处2023年9月13日
关于住房问题,上海市浦东新区惠南镇人民政府,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E1EC012E8A424A6ABCC8B5DD6A05EB0E,关于住房问题,2023-07-29,"本人反映,本人是一名村民，因住房条件不够一直寻求解决，本人要求建房审批。",2023-10-11,上海市浦东新区惠南镇人民政府,刘同志：您反映您因住房条件不够，要求建房审批的来信收悉。现答复如下：经了解，根据《上海市农村村民住房建设管理办法》（沪府16号令）第六条（分类引导），位于规划确定的农村居民点范围内的农户，在符合村庄设计和乡村风貌管控要求的前提下，允许翻建、改建住房，即农民建房适用范围规划为集中建设点，您反映的地点不属于上述政策的点位，故无法受理该区域的农民建房审批。特此告知。感谢您的来信。上海市浦东新区惠南镇人民政府2023年9月15日
建议S5桃浦往市区中环方向增加上下匝道入口,上海市交通委员会,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C6EBFBC83D2A41B69F0992B8707987BD,建议S5桃浦往市区中环方向增加上下匝道入口,2023-08-20,"本人反映，目前S5桃浦往嘉定方向都有上下匝道入口，但往市区中环方向没有，根据“桃浦智创城""规划落地、以及南大智慧城的规划落地，及目前土拍的商品房供应量将在以后几年内该地区人口陆续导入，将大幅增加该地区交通流量，因此建议相关部门考虑增加桃浦往市区中环的上下匝道，进一步提升该地区的交通便利，同时也对该地区各项招商引资起到推动作用！",2023-10-11,上海市交通委员会,施同志：您所提的建议本机关已受理。经研究，现答复如下：根据国务院批复的《上海市城市总体规划（2017-2035年）》以及市政府批复的《上海市骨干道路网深化规划》，沪嘉高速（S5）东起中环，北至G1503公路，是上海市域干线道路中的重要射线，也是上海主城区与嘉定新城之间的重要联系通道。沪嘉高速功能提升工程的实施，有利于进一步完善上海西北部区域高快速路网，缓解现状沪嘉高速交通压力，支撑桃浦、南大地区功能转型升级以及区域开发建设，促进沿线区域经济社会发展，本工程的建设是必要的。根据沪嘉高速抬升总体方案，高速主线在抬升后保留现状祁连山路以西西向匝道，在祁安路以东增设1对东向匝道。桃浦、南大地区可通过祁连山路、祁安路等横向道路快速进出高速主线，前往中环及市区方向。目前，项目专项规划已批复，我委正在组织项建书报批工作。下阶段，我委将进一步加快推进项目前期工作。感谢您对上海交通工作的关心、理解和支持。上海市交通委员会2023年9月15日
13号线西延长,上海市交通委员会,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1C2D377DF99A4AA3B1381634CB45920C,13号线西延长,2023-09-03,本人反映，13号线西延长线，规划时声明会在嘉定区和闵行区设站，终点站在2号线徐泾东站。但是规划出台以后，所有5个站点都设在闵行区，嘉定区无一站点，非常不合理。具体情况如下：1.13号线西延长线设站点5个，除了最长的站点经过虹桥动车所的4.369公里外，其他站点最小站间距仅0.996公里，平均间距1.07公里。而13号线西延长线所途径的金沙江西路星华公路路口，距离上一站金运路站1.5km，比其他几站平均距离都长，却未见设站。2. 金沙江西路星华公路路口南边，有上海最大的动迁基地之一绿地新江桥城一二三期，占地67万平方米，总户数4650户，有很多是支援外地知青返沪的动迁房；和老普陀区新湖明珠城为主的动迁基地水岸秀苑，2000多户。这些居民走路到13号线现有的金运路站，要走1.5-2公里，要花20分钟，非常不便。3. 2019年，绿地新江桥城居民曾在小区门口拉横幅，抗议大型动迁基地上空有飞机航道经过噪音很大，而且距离地铁站两公里要走半小时，出行不便。后来飞机航道计划做了调整，经过这个大型动迁基地的飞机有所减少，噪音降低。但是新规划的13号线西延长线却没有在途径的地方设站，这些动迁基地出行困难的问题，没有得到解决。本人认为，13号线规划不合理，原计划的在嘉定、闵行设站，最后变成了全部在闵行区设站，嘉定区的相关领导失职，没有为辖区内的居民争取到出行便利。本人要求，13号线西延长线应该在金沙江西路星华公路路口路附近加设一站，现在13号线西延伸线刚刚开始建设，成本并不会很高，但是却会大大增加附近大型动迁基地居民的出行便利。希望领导体恤广大动迁居民的难处，为艰难一生的中低收入的上海动迁居民谋取福利。,2023-10-11,上海市交通委员会,陈同志：您反映的信访事项已受理。经研究，现答复如下：您建议上海地铁13号线西延长线在金沙江西路星华公路路口附近加设一站，从规划必要性角度看，华翔路以西为虹桥动车运用所，位于城市开发边界外，在星华公路金沙江西路路口设站，将形成单边服务，站点辐射能力较弱。从工程角度看，13号线西延伸站点设置与投资等已明确并获批复，目前工程已开工建设，暂不具备增设车站可能性。有关部门将通过完善地区公交配套，满足居民快捷出行的需求。感谢您对上海交通工作的关心、理解和支持。上海市交通委员会2023年9月19日
建议上海地铁13号线西延长线加设一站,上海市交通委员会,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5CFAEFA1F5034757AFA86200536327B3,建议上海地铁13号线西延长线加设一站,2023-09-03,本人反映，13号线西延长线，规划时声明会在嘉定区和闵行区设站，终点站在2号线徐泾东站。但是规划出台以后，所有5个站点都设在闵行区，嘉定区无一站点，非常不合理。具体情况如下：1.13号线西延长线设站点5个，除了最长的站点经过虹桥动车所的4.369公里外，其他站点最小站间距仅0.996公里，平均间距1.07公里。而13号线西延长线所途径的金沙江西路星华公路路口，距离上一站金运路站1.5km，比其他几站平均距离都长，却未见设站。2. 金沙江西路星华公路路口南边，有上海最大的动迁基地之一绿地新江桥城一二三期，占地67万平方米，总户数4650户，有很多是支援外地知青返沪的动迁房；和老普陀区新湖明珠城为主的动迁基地水岸秀苑，2000多户。这些居民走路到13号线现有的金运路站，要走1.5-2公里，要花20分钟，非常不便。3. 2019年，绿地新江桥城居民曾在小区门口拉横幅，抗议大型动迁基地上空有飞机航道经过噪音很大，而且距离地铁站两公里要走半小时，出行不便。后来飞机航道计划做了调整，经过这个大型动迁基地的飞机有所减少，噪音降低。但是新规划的13号线西延长线却没有在途径的地方设站，这些动迁基地出行困难的问题，没有得到解决。本人认为，13号线规划不合理，原计划的在嘉定、闵行设站，最后变成了全部在闵行区设站，嘉定区的相关领导失职，没有为辖区内的居民争取到出行便利。本人要求，13号线西延长线应该在金沙江西路星华公路路口路附近加设一站，现在13号线西延伸线刚刚开始建设，成本并不会很高，但是却会大大增加附近大型动迁基地居民的出行便利。希望领导体恤广大动迁居民的难处，为艰难一生的中低收入的上海动迁居民谋取福利。,2023-10-11,上海市交通委员会,王同志：您反映的信访事项已受理。经研究，现答复如下：您建议上海地铁13号线西延长线在金沙江西路星华公路路口附近加设一站，从规划必要性角度看，华翔路以西为虹桥动车运用所，位于城市开发边界外，在星华公路金沙江西路路口设站，将形成单边服务，站点辐射能力较弱。从工程角度看，13号线西延伸站点设置与投资等已明确并获批复，目前工程已开工建设，暂不具备增设车站可能性。有关部门将通过完善地区公交配套，满足居民快捷出行的需求。感谢您对上海交通工作的关心、理解和支持。上海市交通委员会2023年9月19日
关于非机动车乱停放事宜,上海市浦东新区人民政府金杨新村街道办事处,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0532A0AA6308494C9FD6A335AC623915,关于非机动车乱停放事宜,2023-08-28,"本人反映, 4号楼门前非机动车包含快递，外卖及居民车辆胡乱停放，造成居民通行困难。本人认为,居委承担了指导监督小区业委，物业实行小区管理的责任，对于居民所反映的问题要想办法解决。本人要求,居委会同物业，业委会加强小区内的非机动车正确停放宣传，因地制宜的合理规划停放区域，疏堵结合的管理车辆停放。",2023-10-11,上海市浦东新区人民政府金杨新村街道办事处,信访事项答复意见书您好！您于2023年8月28日反映的信访事项，根据属地管理，分级负责，分类处理的原则，已交我街道调查处理。根据您信访反映的问题，我街道受理的信访事项有：反映非机动车乱停放事宜。我们对您提出的信访事项十分重视，现答复如下：接到反映问题后，居委立即与您联系了解详细情况，并针对乱停车问题在该楼显著位置张贴温馨提示，提醒居民自觉将电瓶车停至地下停车库，保障道路通畅，同时协调物业加强巡逻力度，若有发现乱停放问题立即进行整治。居委就此处理情况向您作了反馈，您也表示了认可。感谢您对社区管理工作的理解和支持。上海市浦东新区人民政府金杨新村街道办事处2023年9月13日
社区增加无法站立残疾人/老年人专用设施,上海市杨浦区人民政府大桥街道办事处,2023-10-11,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AD92D414F75044C98F5759093F742D8E,社区增加无法站立残疾人/老年人专用设施,2023-09-12,中风后遗症、下肢关节术后残疾人群体，及高龄老人，因无法站立或站立不安全，严重的限制了此类人群的活动。现有的社区体育活动设施无法满足此类人群的实际需求，建议在养老机构或社区的体育活动场地增添专门的供给此类群体需求的站立设施。,2023-10-11,上海市杨浦区人民政府大桥街道办事处,刘同志，您好：大桥街道市民健康促进中心，杨浦区公园路399号碧桂园C座3楼阳光康健驿站（残障人士）营业时间：周一至周五；上午：8：00至12：00；下午：13：00至17：00；联系人：吕老师，联系电话：18918251767。街道会积极向区体育局反映在改建社区体育活动场地时，尽可能的满足此类群体的需求。感谢您对社区文化管理工作的关心和理解！特此告知。上海市杨浦区人民政府大桥街道办事处2023年10月9日
