title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
小区物业不作为,上海市嘉定区徐行镇人民政府,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=929453C670D84F648FC87E7A59762D43,小区物业不作为,2023-10-12,本人反映，小区垃圾长期脏乱，小区草坪植物，植物大部分被破坏，小区业主开垦植物绿化，用来种菜。小区地面红砖路，全部破碎，长期不修理。小区门禁损坏，长时间不修理。小区保安素质很差，完全没有服务意识，经常跟业主吵架并报警。本人认为，物业管理不专业，完全没有服务意识。本人要求，1、请政府介入让物业进行改善。2、停止缴纳物业费，直到投诉的事项修改完毕。,2023-10-20,上海市嘉定区徐行镇人民政府,曹同志：您好！您网信反映小区物业管理不专业，没有服务意识，希望政府介入督促改善的事项，我单位已收悉。经了解，关于您反映的事项，我镇房管办、徐行社区工作人员已与物业公司进行沟通协调，针对您反映的情况逐一进行核对，并制定解决方案。下一步，我镇房管办及社区将继续督促物业公司加强管理。感谢您对我镇社区建设工作的支持与理解！特此告知。上海市嘉定区徐行镇人民政府2023年10月20日
汽车服务有限公司不退押金,上海市嘉定区交通委员会,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=CAE28F06BB574EAF819945D111F13B93,汽车服务有限公司不退押金,2023-10-10,"本人反映,尊敬的领导您好，我去年12月来到上海开网约车8月31号退车，可汽车服务有限公司一直借口迟迟未退我押金，我的钱都是借的，本人要求,希望能尽快解决此事退我押金。",2023-10-20,上海市嘉定区交通委员会,郑同志：您好！您反映的事项已收悉。经核实，现告知如下：我委执法人员于2023年10月12日上午电话联系您了解情况，您表示该汽车服务有限公司已退还您押金，无需执法部门介入。特此告知。上海市嘉定区交通委员会2023年10月18日
关于学校办学问题,上海市浦东新区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=FB83D453F40549C29D4A69483912B569,关于学校办学问题,2023-09-06,小区对口初中办学质量不佳，希望教育主管部门、教育集团能与居民面对面沟通交流，就学校共同发展、加大集团优质教学资源投入、为孩子提供家门口优质的教育资源共同努力。,2023-10-20,上海市浦东新区教育局,吴同志：您反映的信访事项本机关已受理。现答复如下：您来信建议学校办学的问题。浦东新区积极推进学区化集团化办学、新优质学校集群发展、初中强校工程、城乡学校互助成长等举措，努力办好每一所家门口的学校，促进区域义务教育优质均衡发展。新区教育局高度重视该中学的发展，已将该中学加入教育集团，通过促进该中学与集团内优质资源紧密共享，推动学校实现更高水平的发展。学校将进一步健全家长、社区参与办学的有效机制，合理吸纳各方的建议和诉求，有效改进学校办学。您的建议将留作参考，感谢您对浦东教育工作的关心、理解和支持。此复。上海市浦东新区教育局2023年9月21日
施工扰民,上海市青浦区国有资产监督管理委员会,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7C5B9EC5255E4A6CBF20D07BCF7880E7,施工扰民,2023-08-30,本人反映，新青浦一区小区美丽家园改造早上七点开始施工，严重扰民。本人要求，将施工时间延到8:00后，拒绝扰民。,2023-10-20,上海市青浦区国有资产监督管理委员会,黄先生：您好！您来信反映的事项收悉。经核实，您所指改造项目为2022年青浦区夏阳街道体育场路68弄美丽家园改造项目，该项目于2023年7月初开工，计划于2024年5月底竣工。经确认，施工单位在正常施工时间段内施工，但有施工人员违反施工规定，进行作业时产生了噪音，对周边居民生活造成了影响。新城公司已督促施工单位立即进行整改，自即日起必须按规定施工，早上8点之前不得进行捶打、敲击和锯割等作业，并由监理公司进行监督。下阶段，新城公司在施工管理中进一步严格监督，要求施工单位严格按照国家相关规定进行施工，尽量减少对周边居民的影响。感谢您对街区改造工作的关心、理解和支持。
商铺空调外机安装格栅罩事宜,上海市青浦区人民政府盈浦街道办事处,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2C16C7B63E0D4FABBC419ACF93F7EB76,商铺空调外机安装格栅罩事宜,2023-09-11,本人反映，在我们小区第一排商铺空调外机都安装在了内街正对小区居民，夏季炎热噪音大影响居民。要求积极协调装上空调格栅罩，切实解决居民问题。,2023-10-20,上海市青浦区人民政府盈浦街道办事处,王女士：您好！您来信反映的事项收悉。经了解，针对您反映的问题，属地居委已召集商铺负责人就安装空调格栅罩事宜召开协调会。经过多次沟通协调，信访人和商铺于2023年10月12日签订了人民调解协议书，双方就安装空调格栅罩达成共识。感谢您对我们工作的关心、理解和支持。
夜间施工,上海市虹口区建设和管理委员会,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=96F372A6E96042709193FCB315683454,夜间施工,2023-10-16,本人是居住在虹口区唐山路的一个居民，2023.10.15晚21：30分后唐山路靠近大连路开始施工，是挖掘机开始掘路，他们不是连续的操作，而是停个十几分钟，挖个5-15分钟。这个“道路养护”的施工项目有夜间施工许可证，施工时间一直要到10.21日，每天晚上21：30--2：00，在唐山路上从大连路到公平路这一段进行。本人认为夜间施工应该是遇到紧急情况。这个养护施工连续七天的时间，整晚噪音不得安眠。希望改为白天进行，并且严格审核夜间施工证的发放。,2023-10-20,上海市虹口区建设和管理委员会,张同志：您于2023年10月16日反映的“夜间施工证是否可以随意发放”事项已收悉，涉及我委事项现告知如下：经了解，您反映的是唐山路（大连路-公平路）上水掘路项目，目前处于回填修复阶段，施工单位是上海新虹口市政建设有限公司，已办理夜间施工许可备案。因唐山路安国路段白天交通压力较大，施工被安排在夜间进行。我委已经要求施工单位做好夜间文明施工措施，合理安排工序，降低噪音对周边居民的影响。感谢您对我们工作的理解和支持。特此告知。
不能高考理解支持，但希望可以读高中,上海市虹口区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5BD336738EEE467E82530AAA887E65F9,不能高考理解支持，但希望可以读高中,2023-10-16,本人反映，我们来上海工作十来年了，小孩小学，初中都在上海读的，但不能读高中不能理解。不能参加高考可以理解。本人认为，因为学历的问题没法满积分，毕竟在上海工作十来年了，我老婆上班社保也交了7年左右了，居住证应该有10年左右了，小孩小学和初中都在上海读的，把小孩单独转回农村读书或者跟小孩一起回农村都不是太理想的选择。本人要求，希望能继续在上海读高中，这样方便照顾。,2023-10-20,上海市虹口区教育局,"告知书晏同志：您好！您于2023年10月16日信访反映的事项收悉。2023年10月18日,我局职能科室与您做电话联系，告知您根据上海市中招政策文件，上海户籍或积分满标准分值可参加中考，或积分不满标准分值可参加随迁子女中考。感谢您对我们工作的理解和支持。特此告知。"
麦德龙超市营业员服务态度问题,上海市普陀区商务委员会,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=344AAF1131014B0FA7C3EB2ADAB0B158,麦德龙超市营业员服务态度问题,2023-09-28,本人反映，昨天晚上本人母亲在麦德龙APP上抢到一瓶茅台，由于她人在外地，今日17：10我带好她的身份证去现场拿茅台酒，结果被告知必须本人来拿，因为人在外地我带好她和我自己身份证来代拿结果被告知这个情况，我想询问营业员原因，结果营业员态度极其恶劣告诉我一句公司规定，说完就不再理睬。本人认为。既然顾客是上帝，不管顾客怎么样，作为服务型行业是否应该服务到位，而不是顾客问点事情要看他们脸色才能办妥。本人要求，不管能不能拿，请麦德龙超市对员工加强管理，积极处理。,2023-10-20,上海市普陀区商务委员会,陈同志：您好！您反映的信访事项本机关已受理。经研究，现答复如下：本机关高度重视您反映的诉求，并将此情况通报了麦德龙。要求麦德龙加强员工日常的培训和管理力度，作为消费场所的员工应端正服务态度，周到细心地向消费者提供服务。就此事项麦德龙相关负责人已电话联系您并表示了歉意，您表示谅解。感谢您对信访工作的关心、理解和支持。上海市普陀区商务委员会2023年10月8日
医院整改,上海市普陀区卫生健康委员会,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2DCC784D42104945B13CFD71702CAC05,医院整改,2023-09-23,本人反映，某医院挂水只能在急诊挂号看病，而且挂水只能配一天的量，我支气管哮喘发作了，要吊水五天，就要急诊挂号五次，每天要挂号，配药。本人要求，有错必纠，改正原来的错误做法，需要挂几天的水，就配几天。,2023-10-20,上海市普陀区卫生健康委员会,告知书郑同志：您好！您于2023年9月23日信访反映的事项收悉。我委已将该事项转送至某医院，医院已致电您进行沟通解释，因医院科室规划调整，目前输液治疗需要在急诊进行操作。一般急诊患者病情变化较快，医生需要根据患者的实际情况予以治疗，开具合适剂量的药品，并观察疾病的变化情况，及时调整用药。感谢您提出的宝贵建议，医院会在后续的工作中予以考虑。特此告知。上海市普陀区卫生健康委员会2023年9月28日
关于施工扰民现象,上海市浦东新区人民政府陆家嘴街道办事处,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C46F981CA1734045B18F70EC0EA42A31,关于施工扰民现象,2023-09-25,"本人反映,小区存在长期施工扰民现象。本人要求,调整噪音工程施工时间，公示施工时间、施工负责人联系方式和工期。",2023-10-20,上海市浦东新区人民政府陆家嘴街道办事处,简复告知书杨同志：您好！您于2023年9月25日信访反映的事项收悉。经核实，居委和施工方在工程开始前已将《告居民书》公示（小区业主微信群、小区公告栏、楼道公告栏等）。小区内工作日施工时间，早上7:00后开始，产生噪音的施工内容7:30后开始，双休日、国定节假日，施工时间早上8:00后，产生噪音的施工内容，早上8:30后开始，晚上18:00结束施工。以上施工时间均在法定规范内，该工程是新区住房修缮实事工程，持有施工许可，纳入质监站的监管范围。特此告知。上海市浦东新区人民政府陆家嘴街道办事处2023年9月28日
关于业委会换届问题,上海市浦东新区周浦镇人民政府,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=553D52DEEE0E4429A1965E78CBFE2D1C,关于业委会换届问题,2023-09-18,"本人反映,业委会成员年事已高很难很好的履行业主委员会的职责。本人认为,居委会应在房办的指导下，组织开展业委会换届选举的工作！ 本人要求,开展公开、公正和公平的业委会换届选举。",2023-10-20,上海市浦东新区周浦镇人民政府,简复告知书周同志：您好！您于2023年9月18日信访反映的事项收悉。经向社区中心了解：业委会成员虽年事已高，但在职期间能主动担当、任劳任怨，积极听取居民意见，多次组织开展各项工作。对于业委会换届工作，由于前期疫情、居民流动性大等原因而暂缓启动，预计明年初开始启动，居委将在周浦镇业委会指导办的领导下，把换届事宜组织好，做到公正、公平、公开，在全体业主的监督下选足、选好新一届业委会班子，把有热忱、有能力、有担当、不计个人回报为小区服务的业主推选出来。您有任何意见建议可向居委反映。特此告知。上海市浦东新区周浦镇人民政府2023年9月22日
关于学校办学问题,上海市浦东新区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7AB5D3B28BB348229BC62851BFE31FCC,关于学校办学问题,2023-09-05,本人反映对口初中办学质量有待提升。希望有关部门能就学校共同发展、加大集团优质教学资源投入、为孩子提供家门口优质的教育资源而努力。,2023-10-20,上海市浦东新区教育局,曾同志：您反映的信访事项本机关已受理。现答复如下：您来信建议学校办学的问题。浦东新区积极推进学区化集团化办学、新优质学校集群发展、初中强校工程、城乡学校互助成长等举措，努力办好每一所家门口的学校，促进区域义务教育优质均衡发展。新区教育局高度重视该中学的发展，已将该中学加入教育集团，通过促进该中学与集团内优质资源紧密共享，推动学校实现更高水平的发展。学校将进一步健全家长、社区参与办学的有效机制，合理吸纳各方的建议和诉求，有效改进学校办学。您的建议将留作参考，感谢您对浦东教育工作的关心、理解和支持。此复。上海市浦东新区教育局2023年9月21日
教材费与教务管理系统捆绑,上海理工大学,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EE70A35261354C71A00CBD27FED3FE3F,教材费与教务管理系统捆绑,2023-09-08,教材费采用等额收费、多退少补模式。如不能按时提交，则无法登录教务管理系统，影响学生日常学习生活。希望采用动态收费标准或解除绑定。,2023-10-20,上海理工大学,"李先生/女士：         您好！         您的来信已收悉。经研究，现答复如下：         您反映学校教材费与教务管理系统绑定的问题,希望采用动态收费标准。学校认为您的诉求基本合理,学校将认真听取学生提出的建议，即日起取消教材费收缴与教务系统登录的关联，本着全心全意为学生服务的宗旨,努力提高学生教材选购自主权。        感谢您对学校工作的关心、理解和支持。                                                                                                上海理工大学                                                                                              2023年9月20日"
重复确认户口信息,上海市长宁区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E95653C934784442A0CD8C7421ED6670,重复确认户口信息,2023-10-13,本人反映，学校经常以统计为由等询问户口信息；本人认为，我们既然上学了，材料都提供了，肯定都是真实信息，希望学校不要总是问这种问题。,2023-10-20,上海市长宁区教育局,饶先生/女士：         您关于反映学校要求家长重复确认户口信息等问题的信访事项，市有关部门已转长宁区教育局处理。现告知如下：        根据《中华人民共和国教育法》，学校及其他教育机构行使下列权利：按照章程自主管理；组织实施教育教学活动；招收学生或者其他受教育者；对受教育者进行学籍管理，实施奖励或者处分；对受教育者颁发相应的学业证书；聘任教师及其他职工，实施奖励或者处分；管理、使用本单位的设施和经费；拒绝任何组织和个人对教育教学活动的非法干涉；法律、法规规定的其他权利。国家保护学校及其他教育机构的合法权益不受侵犯。         区教育行政部门非常重视您反映的问题，及时进行了电话联系，您在来信和电话中均未提供具体的学校，区教育行政部门无法开展针对性的调查。您反映的问题已转教育局相关科室，供相关科室在今后工作中参考，并请相关科室在开展招生入学、学籍管理及相关统计、问卷调查时依法收集个人信息。         区教育局要求学校依法依规开展教育教学和日常管理工作，关心每一个学生，做好与学生、家长的沟通工作。区教育局希望学生和家长能理解学校和教师，形成家校共育的合力，共同陪伴孩子健康成长。学生和家长如有问题，可及时与班主任、任课老师和学校沟通、联系，学校将及时处理学生和家长反映的问题。         感谢您对长宁教育和相关学校的关心支持理解！重复事项不再另行告知和处理。        特此告知。                                                                                       上海市长宁区教育局                                                                                           2023年10月16日
引入优质教育资源的问题,上海市浦东新区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=6B0B28A3A19B430CA07DF103736F0A11,引入优质教育资源的问题,2023-09-12,根据浦东政务网数据，某镇平均每年入学人数约为2000人。截至2020年，整个地区只有公办小学3所，公办初中2所。现有公办学校配比与学龄人口基数失调，希望积极推进配套学校的建设进度，完善公平教育这一基本点。,2023-10-20,上海市浦东新区教育局,陈先生/女士：        您反映的信访事项本机关已受理。现答复如下：        您来信主要就浦东新区康桥镇应引入优质教育资源等提出建议。近年来，教育部门大力推进学区化集团化办学，扩大优质教育资源覆盖面，不断提高公共服务均衡化、优质化水平。目前，教育集团成员学校之间打破壁垒，共享优质资源，放大了优质教育资源辐射力度，提升了学校办学活力，成员校间跨校协同，创新教研方式，促进了学生之间的交流，促进了教师专业发展，提升了学校品质。 公建配套学校建成交付后，教育部门将根据区域建设规划及教育资源布局情况，综合考虑学区化集团化办学、新优质学校集群发展、城乡学校携手共进等举措，制订具体开办方案，并按规定程序和时间节点向社会公布。教育局将努力办好家门口的每一所学校，促进区域义务教育优质均衡发展。        感谢您对浦东教育工作的关心、理解和支持。        此复。                                                                                   上海市浦东新区教育局                                                                                          2023年9月20日
高校跨省转学,上海市学生事务中心,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=432B324C8F71481F8067500E87655447,高校跨省转学,2023-09-18,"本人反映,我的孩子xx于2022年9月从成都到上海xx学院学习，后因身体原因申请转学回xx学院（本科转专科，符合国家相关政策要求），我们先联系好接收学校xx学院并获得批准。xx学院的接收资料以及我女儿的病情证明相关资料送回上海xx学院。可是从5月底到现在，我们也没有获得相关信息。",2023-10-20,上海市学生事务中心,郝先生/女士：         您好！         您反映的信访事项本机关已受理。经研究，现答复如下：        您反映子女跨省转学申请材料已经提交，至今没有获得相关信息。经了解，上海市学生事务中心于9月20日电话联系您，告知您子女跨省转学材料不符合上海市教委备案要求，需由学校开展进一步核查，并将根据核查结果重新办理转学事宜。        您如还需咨询相关问题，建议您咨询当事学校。       特此回复。                                                                                   上海市学生事务中心                                                                                        2023年9月21日
学生选课,上海理工大学,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5B92DE484E964D84A129472D3AAE10FB,学生选课,2023-09-14,"21级中德学院共有18名学生因各种原因无法赴德国完成海外学习，因此需要留在国内进行学习,但在选课系统中未发现需选课程。学生要求满足正常的上课需求。",2023-10-20,上海理工大学,"钱先生/女士：         您反映的信访事项本机关已受理。经研究，现答复如下：         您反映因各种原因无法赴德国完成海外学习的同学，需要留在国内进行学习,按原计划方案，其中的德方课程应该由中方课程替换,但选课系统中未开设相关课程。         接到您的反映后,经核查,我校相关部门于9月初完成讨论并做好预案,并于9月中旬正式实施,并告知相关同学知晓后无异议。希望各位同学安心学习。         感谢您对学校工作的关心、理解和支持。                                                                                                    上海理工大学                                                                                                  2023年9月25日"
培训机构停业问题,上海市浦东新区教育局,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=811A9D58EA334B299A3F1D4097CD6767,培训机构停业问题,2023-09-14,"本人反映,位于上海市浦东新区陆家嘴新梅广场2楼的培训机构，2023年9月9日下午闭店，理由是其他门店闭店导致家长冲击学校，无法经营。本人要求,请教育部门介入，培训机构恢复正常上课。",2023-10-20,上海市浦东新区教育局,梁先生/女士：         您反映的信访事项本机关已受理。现答复如下：         您来信反映培训机构停业造成家长损失，请有关部门协调帮助的问题。经核，所涉培训机构隶属于大连美吉姆教育科技股份有限公司，公司总部位于北京，服务对象主要为0-3岁幼儿，主营业务包括绘画、手工、体能锻炼等。         针对该机构停业的问题，建议家长做好登记，依法理性维权，同时关注同类型机构关于同业互助的信息。        感谢您对浦东教育工作的关心、理解和支持。        此复。                                                                                上海市浦东新区教育局                                                                                        2023年10月8日
英语四六级考试名额,上海建桥学院有限责任公司,2023-10-20,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=77CBFB7A8FF340FDAE6F711C30D0AFCA,英语四六级考试名额,2023-09-20,"本人反映，大学生英语四六级考试名额有限，大一学生不能报名，今年大二，四六级考试名额，一个寝室只有一个同学抢到。本人要求,增加四六级考试名额。",2023-10-20,上海建桥学院有限责任公司,吴先生/女士：        您反映的信访事项本机关已受理。经研究，现答复如下：        您反映关于四六级考试报名有关情况。经了解，在学校领导的推动下，为满足同学们参加考试的需求，计划改造校内场地，增设更多考场，请您及时关注后续动态，如有疑问，可工作日联系021-58137788，感谢您的来信。       感谢您对上海建桥学院工作的关心、理解和支持。                                                                         上海建桥学院有限责任公司                                                                                    2023年9月28日
