title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
关于停车场改建问题,上海市浦东新区新场镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=FDE471B6854B4274AE3790FCAB5CBBF1,关于停车场改建问题,2023-09-18,"本人反映,我镇近期对古镇停车场进行了改建本人认为,改建后取消了原来停车出口，需要绕路不是很便利。希望领导可以对该情况进行了解，协助沟通，能够恢复出口，谢谢。",2023-10-27,上海市浦东新区新场镇人民政府,张同志：您来信反映古镇停车场改建后取消了原来停车出口，影响居民的出行，要求调查处理的信访事项。经转相关职能部门后，现作如下回复：经了解，古镇公司对停车场出入口的改动由多个职能部门讨论决定。原停车场的出入口均集中在同一街道，出入口都只有一个车道，进出车辆交汇对冲，严重影响大客流下的车辆通行，由此经常造成周边道路车辆拥堵。为改善停车场出入口通行效率，缓解周边道路拥堵，结合相关职能部门的专业意见，将停车场出口调整，原出入口调整为双车道进口，提升了车辆进场的效率。该停车场面向社会，不仅服务于古镇居民，还需兼顾广大市民和游客的停车需求。该区域仅有一条车道兼做出入口，无法满足社会车辆停放和通行的需求。感谢您对我们工作的关心、理解和支持。上海市浦东新区新场镇人民政府2023年10月13日
规划调整,上海市闵行区七宝镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7EDC878D4C7F4D76911B799EA7D5DC9F,规划调整,2023-10-09,反映规建办反馈给我们，原规划在小区东面的幼儿园要由河北面被迁移到河南面。根据住房和城乡建设部令第7号第二十条，这是违规行为！街镇做出此次幼儿园规划调整的方案没有我们居民的意见和处理结果。现要求幼儿园仍旧在原位置进行建设。,2023-10-27,上海市闵行区七宝镇人民政府,周同志：你分别于2023年10月9日写给市信访办的网上信访件（编号：网[2023]000245xxx）已转至七宝镇。你反映小区南面的规划幼儿园的地理位置的问题。经本机关调查了解，现答复如下:关于你信访反映的问题，经了解，区教育局正在对学校方案进行研究，待区教育局确定方案后，我镇根据教育局方案配合实施规划建设相关工作。特此告知。
物业维修,上海市闵行区人民政府古美路街道办事处,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D2B2C467CA51413CB9CC9C9C5CF9ADB3,物业维修,2023-10-08,"本人反映,门栋门铃损坏，3个月内多次与物业反映，都未修复，也没有收到过物业任何反馈。导致亲朋上门探访以及收取快递外卖极为不便。本人要求,物业尽快维修。",2023-10-27,上海市闵行区人民政府古美路街道办事处,刘同志：您好！您于2023年10月8日信访反映的事项收悉。经党总支和居委会与物业公司进行协调沟通，物业公司已于10月15将门铃维修完毕。感谢您对古美社区工作的支持和理解。特此告知。
小区脏乱差,上海市闵行区浦江镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2C8FB379A5E24E03909ECC7B8ABE3DB5,小区脏乱差,2023-09-25,诉求：小区的环境脏乱差，长期以来，反映到物业，业委会，居委会，推脱小区没钱，保洁人员无法配置到位，业委会是从不见身影，怎么选出来的业主们都不清楚，针对多年来小区环境无人关心，无人管理，导致整个小区居民都一直生活在杂乱不堪的环境里，民生苦不堪言，希望政府相关部门重视。,2023-10-27,上海市闵行区浦江镇人民政府,董同志：          您反映小区环境脏乱差，认为保洁人员未配置到位的事宜已收悉，现回复如下：          经了解，物业公司已按物业服务合同配备小区保洁工作人员。我镇房屋管理所已督促物业公司加强小区保洁、保绿等人员培训管理，加强保洁清扫和巡查监管工作，提升小区环境卫生。         特此告知。
安全隐患,上海市闵行区浦江镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=97B8AB213C7B4042994C9139DBECD2F5,安全隐患,2023-09-19,"本人反映,闵行区浦江镇联星村河边马路上放了若干块不平整弯曲的钢板，每块钢板都是凹凸不平，四周的脚翘的很高，最大处有10厘米高低差，汽车轮胎都被划破了，也无人负责，电瓶车每次开过也很危险，存在有安全隐患，并且每次汽车开过会发出响声，特别是晚上，声音特别响亮，车流量也很大，干扰居民正常休息。希望有关部门进行干预并整改！本人要求,拆除或者整改。",2023-10-27,上海市闵行区浦江镇人民政府,张同志：          您反映浦江镇联星村马路上有不平整钢板，造成安全隐患，要求处理的事宜已收悉，现回复如下：          经了解，自2023年4月初联星村陆续有多家村民家中危房翻建，因施工过程中大型作业车辆较多，为保护路面以及地下管道设施，故铺设钢板。目前，您反映的区域已重新铺设平整钢板，并在钢板下面铺设沙子以及棉花等材料降低噪音，后续也将跟进排除安全隐患。          特此告知。
小区老旧,上海市闵行区浦江镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E6ACF56A3F2544F5953E0DBA276A4AD9,小区老旧,2023-09-22,本人反映，小区前排居民楼部分外墙开裂，屋顶漏水，小区老旧，环境差。本人认为，想了解最近是否有改造或则大修整改计划？,2023-10-27,上海市闵行区浦江镇人民政府,周同志：         您反映小区前排居民楼部分存在外墙开裂，屋顶漏水现象，现咨询是否有美丽家园改造或大修整改计划的事宜已收悉，现回复如下：         经了解，小区2000年竣工交付使用，现已过开发商维保期。小区外墙开裂和屋顶渗漏水维修需使用小区维修资金。小区业主委员会已换届成立，您可向物业公司或业委会反映具体外墙开裂点、屋顶渗漏点位，由业委会通过业主征询表决相关流程后维修。现未有关于小区改造计划或大修计划。         特此告知。
电梯故障问题,上海市闵行区虹桥镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EBDABCBE81354400B37B55886CD0026C,电梯故障问题,2023-10-07,"本人反映,虹桥镇姚虹路299弄恒盛苑小区电梯存在严重故障问题。（一）电梯兹2003年投入使用，运行已20年，目前出现使用故障频率极高，约1-2次/日，对居民日常生活带来重大影响。（二）电梯出现故障类型多，包括无法正常打开，突然坠落等，对居民及正常往来人员生命安全造成重大隐患。（三）电梯维保单位多次检查、维修仍无法改善电梯故障问题。业主寻求电梯改造更新政策及费用，物业及维保单位均模棱两可，给居民寻求信息公开照成重大困扰。本人认为,电梯存在重大安全隐患。本人要求：（一）公开小区电梯维保单位合同信息，厘清小区改造、更换电梯政策；（二）若故障情况短期内仍得不到改善，申请具有相关资质的专业机构进行检测并出具检测报告，根据结论对电梯修理、改造、更新进行再评估。",2023-10-27,上海市闵行区虹桥镇人民政府,殷同志：2023年10月7日，您发送邮件至《区长信箱》反映电梯问题的事项，我单位已收悉，现告知如下：经了解，物业管理处在知晓小区电梯故障问题后，第一时间联系了电梯维保单位至现场维修，经电梯维保单位检查并做故障分析后，于10月9日更换了新的电梯变频器，经调试，该电梯已恢复正常运行。关于要求公开小区电梯维保单位合同信息的事项，建议您前往物业管理处查看，我镇房管所已与物业公司沟通配合业主查看。特此告知。
保交付保产证诉求,上海市嘉定区住房保障和房屋管理局,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3BD0DD143A0E4E5A8662AD4F35780EED,保交付保产证诉求,2023-10-12,本人反馈：近期碧桂园债务已出现实质性暴雷，给业主们带来了严重担忧。本人认为：为了保障业主合法权益，政府应促使碧桂园提高信息透明度，定期公布项目进度、资金使用情况等信息。使业主们能及时了解项目进展，消除疑虑。本人要求：政府加强对碧桂园柏悦翔湾的资金监管力度，确保监管资金优先用于交付与产证办理；确保公司按照合同约定如期、保质保量交付房屋，并完成产证办理。,2023-10-27,上海市嘉定区住房保障和房屋管理局,陈同志：您好！您信访反映的事项收悉。经核实，碧桂园项目预售监管资金由嘉定建行负责监管并严格审核工程款支出，对于工程款付款申请，均在公司提供发票后予以付款。根据测算，剩余资金可足额支付该项目剩余工程款和税款，嘉定建行将继续做好资金监管工作！特此告知。上海市嘉定区住房保障和房屋管理局2023年10月13日
高价采购问题,上海大学,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A0D58F18DFE44B808548477F37E9F930,高价采购问题,2023-10-23,"本人反映,学校在零星采购中存在以远高于市场价格采购的问题，包括采购显卡、米饭箱、水槽、水龙头和图书等商品，如一本定价80元的图书在采购公示中高达80000元。",2023-10-27,上海大学,马先生/女士：        您反映的信访事项已受理。经研究，现答复如下：        您反映“学校在零星采购中存在以远高于市场价格采购的问题”。经核实，来信所列举的采购项目属于学校统一采购限额标准以下的零星采购，确定成交供应商后在学校采购管理部门网站发布结果公示。所列采购项目的品目、规格、型号、数量较复杂，一个采购项目往往包含数量不一的多项内容，在公示时数量均显示为1，单位默认为批次。信中提到的“一本定价80元的图书在采购公示中高达80000元”，实际采购数量为1000本，单价80元。此外，显卡（RTX3090GPU）实际采购数量为4个，单价10800元，合计43200元；米饭箱实际采购数量为150个，单价650元，合计97500元；水槽及水龙头（检测室专用）实际采购数量各1个，单价均为800元，合计1600元。        我们发布零星采购结果的初衷是为了落实采购“公开、公平、公正和诚实信用”原则，更好地发挥监督作用，主动接受社会监督。感谢您的关注，我们将继续优化流程，进一步加强采购监督管理，努力营造风清气正的采购环境。                                                                                                     上海大学                                                                                              2023年10月25日
中学生社会实践收费,上海市浦东新区教育局,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1A7E44EA6BF24C959847952259AF5DE0,中学生社会实践收费,2023-10-11,"本人反映,本人带小孩参加初中学生社会实践，每次收费在200元左右。本人认为,初中学生社会实践收费的依据在哪儿？这个收费是否合理？本人要求，切实考虑实施中的各种问题，解决乱收费问题。",2023-10-27,上海市浦东新区教育局,吴先生/女士：        您反映的信访事项本机关已受理。现答复如下：        您来信反映初中学生社会实践收费不合理的问题。经了解，初中学生社会实践活动开展形式多样，要求以学校为单位组织开展，学生可自行组成3人及以上小队自行预约活动。学生社会实践活动属于公益性质，大多为免费，必要时收取低于市场价格的公益性成本费用，费用收取需在活动前告知，参与活动者事前了解后选择是否参加。以学校名义组织的社会实践活动不向学生收费，如产生费用为学校承担。学生自行前往属于自主选择，需自行付费。        我局要求初中教育指导中心进一步加强学校社会实践组织管理，规范开展相关工作。        感谢您对浦东教育工作的关心、理解和支持。       此复。                                                                                      上海市浦东新区教育局                                                                                             2023年10月23日
反映2023年应届生落户进度拖延,上海市学生事务中心,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=28C525CA93F44C4D85D09A95745FAFA9,反映2023年应届生落户进度拖延,2023-10-17,本人反映，本人为大学2023届博士毕业生，本校教务处统一制表专业代码填写外科学为105109，而近期落户审核中，上海市学生事务中心以专业代码和最新公布的专业代码不对应（教育部最新为105111）为理由要求重新提交个人信息表，本批次无法及时落户，造成落户进度拖延。,2023-10-27,上海市学生事务中心,叶先生/女士：         您反映的信访事项本机关已受理。经研究，现答复如下：         您反映上海市学生事务中心以专业代码和最新公布的专业代码不对应（教育部最新为105111）为理由要求重新提交个人信息表，本批次无法及时落户，造成落户进度拖延。上海市学生事务中于10月23日电话联系您，告知您用人单位需按照要求派人事专员携带身份证及单位介绍信到上海市学生事务中心现场提交相关补充材料。        您如需咨询相关问题，可直接拨打上海市学生事务中心咨询电话：021-64829191。        特此回复。                                                                             上海市学生事务中心                                                                               2023年10月26日
小区居委会 问题,上海市宝山区顾村镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0AF1DEBA99A54E0793B5E35CCAF0B10C, 小区居委会 问题,2023-09-20,反映中企珺庭小区划归博成苑居委管理提出异议。,2023-10-27,上海市宝山区顾村镇人民政府,朱同志：您好！您于2023年9月20日反映中企珺庭小区划归博成苑居委管理提出异议的来信已收悉。现答复如下：一、关于您要求设立小区独立居委会的问题。经镇社区建设办公室了解，博成苑小区于2022年8月交付使用，现已有超过一半居民入住。中企珺庭小区于2023年7月交付使用，现阶段入住居民较少。目前由高娟同志负责两个小区的筹建工作。下一阶段，相关职能部门将依照相关规定和要求开展正式居委会的成立工作。二、关于您要求暂停本次节庆活动的问题。经镇社区建设办公室了解，鉴于中企珺庭小区部分居民向筹建居委会负责人反映想要开展中秋国庆活动，本着为居民服务的角度计划开展中秋国庆活动。但由于入住户数较少，为整合相关资源，原定博成苑与中企珺庭两个小区联合开展中秋国庆节日活动，现由于部分居民对此活动持有不同的意见，故本次活动取消。三、关于您要求不要关闭小区北侧人行出口的问题。经镇社区建设办公室了解，物业公司已将北侧人行出口启用提上议程，但由于目前该人行出口的弱电系统尚未完善，故暂时无法使用。待物业公司将系统完善后，将正式使用北侧人行出口。感谢您对小区管理工作的关心、理解和支持。特此回复。上海市宝山区顾村镇人民政府2023年10月9日
居委会管理问题,上海市宝山区顾村镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3186626739A84A619E48280DF9255D4D,居委会管理问题,2023-09-20,反映中企珺庭小区划归博成苑居委管理提出异议。,2023-10-27,上海市宝山区顾村镇人民政府,施同志：您好！您于2023年9月20日反映中企珺庭小区划归博成苑居委管理提出异议的来信已收悉。现答复如下：一、关于您要求设立小区独立居委会的问题。经镇社区建设办公室了解，博成苑小区于2022年8月交付使用，现已有超过一半居民入住。中企珺庭小区于2023年7月交付使用，现阶段入住居民较少。目前由高娟同志负责两个小区的筹建工作。下一阶段，相关职能部门将依照相关规定和要求开展正式居委会的成立工作。二、关于您要求暂停本次节庆活动的问题。经镇社区建设办公室了解，鉴于中企珺庭小区部分居民向筹建居委会负责人反映想要开展中秋国庆活动，本着为居民服务的角度计划开展中秋国庆活动。但由于入住户数较少，为整合相关资源，原定博成苑与中企珺庭两个小区联合开展中秋国庆节日活动，现由于部分居民对此活动持有不同的意见，故本次活动取消。三、关于您要求不要关闭小区北侧人行出口的问题。经镇社区建设办公室了解，物业公司已将北侧人行出口启用提上议程，但由于目前该人行出口的弱电系统尚未完善，故暂时无法使用。待物业公司将系统完善后，将正式使用北侧人行出口。感谢您对小区管理工作的关心、理解和支持。特此回复。上海市宝山区顾村镇人民政府2023年10月9日
关于电瓶车乱停放问题,上海市浦东新区三林镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=94488E9999CC4713A7B7E4EECC9FF04D,关于电瓶车乱停放问题,2023-10-11,小区路面上有专用电瓶车充电的停车棚，现在有的居民将自行车也停放在车棚内而且经常乱放堵住电瓶车进出。希望能加强管理，处理好日常小事。,2023-10-27,上海市浦东新区三林镇人民政府,宋同志：您反映的信访事项本机关已受理。经研究，现答复如下：经了解，属地居委会同小区物业移除了影响居民通行的电瓶车，并在楼道宣传栏张贴了海报，提倡小区居民文明停车。感谢您对上海市浦东新区三林镇人民政府工作的关心、理解和支持。上海市浦东新区三林镇人民政府2023年10月11日
关于临时垃圾投放点问题,上海市浦东新区三林镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3EE7F31AB6DD42CEBB700CA323A523CE,关于临时垃圾投放点问题,2023-10-11,小区原来有个临时的垃圾投放点，近期垃圾桶都撤走了，好像是关闭停用了，但小区部分居民还是秉着原来的习惯，将垃圾丢弃在临时投放点的地面上，虽然物业保洁早上和晚上各清理一次，但是对周围环境仍旧影响严重。此次来信要求物业恢复临时投放点并增设垃圾桶放回居民习惯的投放处，同时做好垃圾管理工作。,2023-10-27,上海市浦东新区三林镇人民政府,赵同志：您反映的信访事项本机关已受理。经研究，现答复如下：经了解，垃圾临时投放点已重新开放，您反映的事项已妥善解决。感谢您对上海市浦东新区三林镇人民政府工作的关心、理解和支持。上海市浦东新区三林镇人民政府2023年10月11日
关于小区路灯问题,上海市浦东新区三林镇人民政府,2023-10-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C41783CD2F2C4D0093887B649E08D41A,关于小区路灯问题,2023-10-11,我们小区有几个路灯已经损坏一段时间了，灯亮不起来。现在来信向有关部门反映，希望能尽快解决这件事。,2023-10-27,上海市浦东新区三林镇人民政府,李同志：您反映的信访事项本机关已受理。经研究，现答复如下：经了解，三林房办已督促小区物业将小区损坏的路灯进行维修，现已恢复正常使用。感谢您对上海市浦东新区三林镇人民政府工作的关心、理解和支持。上海市浦东新区三林镇人民政府2023年10月11日
