title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
反映动迁安置房多年没有拿到房产证问题,上海市浦东新区宣桥镇人民政府,2023-08-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=330B20EC32024895983EF15A782EBD70,反映动迁安置房多年没有拿到房产证问题,2023-06-26,"本人反映,本人原住房地址上海市浦东新区宣桥镇某村，在2013年动迁，经拆迁后4年入住宣桥某小区，一直到现在都无法办理房产证。但有部分居民能办理房产证。本人认为,我理解迁办工作繁忙，日理万机，但是由于没有房产证的原因导致了小朋友学校入学条件不在第一档。我们还需要等待多久才可以办理房产证？",2023-08-01,上海市浦东新区宣桥镇人民政府,信访事项处理意见书卫同志：您反映的信访事项已受理。现答复如下：经查，您户是宣桥镇地块2013年动迁的，并安置在宣桥某小区，产证办理按项目按批次一批批通知登记办理。经核实您户是2018年-2019年通知前来办理配套商品房供应单登记的，目前经镇领导多次与开发商沟通，已于2022年年底达成一致并于2023年年后发放部分商品房销售合同，您户所涉及的房屋产证办理事宜将在近期予以解决。感谢您对党和政府工作的关心、理解和支持。上海市浦东新区宣桥镇人民政府2023年7月10日
建议加强反诈宣传,上海市普陀区人民政府曹杨新村街道办事处,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=26EFD2D26F8647C1AF000F59FE2F058C,建议加强反诈宣传,2023-06-27,建议增加反诈宣传，提高居民反诈意识。可以在小区增加宣传标语，形成强大的舆论宣传攻势，也可以利用小区的微信群，大量转发反诈宣传片，普及反诈骗知识。此外也建议银行金融部门加强转账管理，限制转账金额，限制转账到账时间，最大限度的减少居民损失。,2023-07-31,上海市普陀区人民政府曹杨新村街道办事处,戴同志：您好！您的来信已收悉。针对反电信诈骗问题，曹杨街道做了以下工作：1.建立“全民反诈”大联盟，努力形成“党委领导、政府负责、部门联动、全社会积极参与”的“全民反诈”工作格局。2.坚持“发动群众”、“依靠群众”工作方针，把“全民反诈”纳入平安志愿者群防群治内容。3.坚持反诈宣传进社区、进学校、进楼宇、进行业场所，推动“全民反诈”深入社会各方。曹杨街道会在今后的工作中不断提高辖区人民群众的安全感和满意度。感谢您对党和政府工作的关心、理解和支持。特此告知。上海市普陀区人民政府曹杨新村街道办事处2023年7月28日
小区物业擅自清理绿化带变为停车位,上海市普陀区人民政府曹杨新村街道办事处,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D747DCA7E0604E9CB7635CDA7CF4670C,小区物业擅自清理绿化带变为停车位,2023-06-08,本人反映，小区物业擅自将绿化带推平改为水泥停车位，要求将改造为停车位的部位复绿。,2023-07-31,上海市普陀区人民政府曹杨新村街道办事处,詹同志：您反映的信访事项本机关已受理。经研究，现答复如下：收到您的来信后，曹杨街道立即委托小区居委会搭建平台，畅通小区业委会、小区物业与居民之间的联系。经过协商，小区物业暂停增加停车位项目，并恢复小区绿植。今后街道将加强对小区物业行为的监督，做好居民与物业之间的协调工作，保持与居民间的交流，努力做好社区管理工作。感谢您对我们工作的支持与理解。上海市普陀区人民政府曹杨新村街道办事处2023年7月5日
排水防汛,上海市普陀区人民政府石泉路街道办事处,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D5CB18B4F3D44693869FD569522038E0,排水防汛,2023-07-21,上海暴雨，尽快来排水，小区被淹了。,2023-07-31,上海市普陀区人民政府石泉路街道办事处,简复告知书肖同志：您好！您于2023年7月21日信访反映的事项收悉。7月21日的暴雨导致多个小区出现积水现象，物业、属地居委争分夺秒，尽最大的努力减小居民的财物损失，目前小区已恢复原样。感谢您对石泉路街道工作的支持。特此告知。上海市普陀区人民政府石泉路街道办事处2023年7月26日
人行道这样设置是否符合相关规定？,上海市黄浦区人民政府打浦桥街道办事处,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=4C0414CAB2C9439E8D9FC36846AEAB77,人行道这样设置是否符合相关规定？,2023-06-21,您好！今天发现在泰康路南侧(靠近瑞金二路)打浦桥日月光北侧的很长一段人行道上被设置了停放非机动车，在与行人走路的中间设置了高度约10厘米左右的固定铁栏杆，而供行人走路的宽度仅约50多厘米。约50厘米宽度的人行道是无法2个人并行行走，如果有2个人同时路过该人行道，避让的人及容易被固定铁栏杆绊倒。上海市相关条例规定，人行道最窄宽度是1.8米。请问：相关单位设置这样的人行道是依据什么规定？是否可以调整一下？谢谢！,2023-07-31,上海市黄浦区人民政府打浦桥街道办事处,汪某某同志：您反映的信访事项收悉。现将有关情况答复如下：经查，此处紧邻田子坊景区和日月光商场，人流量车流量比较集中。商场为了进一步规范该处非机动车停放，维持整洁有序的市容环境，根据“需求导向、因地制宜”原则，做此设置。现经查，您所反映的固定铁栏杆目前已由相关部门拆除完毕。感谢您对打浦桥街道社区工作的理解和支持。黄浦区人民政府打浦桥街道办事处2023年7月25日
希望帮助二胎家庭解决上学困难,上海市黄浦区教育局,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=94A2EFFDE52645C59C7DE775690141D7,希望帮助二胎家庭解决上学困难,2023-07-08,"本人反映,我们家为二胎家庭，老大已经在附近学校就读2年级，老二根据统筹安排到另一所小学，但是我们为双职工家庭，家中只有一个老人接送孩子，需要考虑到接送时间以及安全问题。希望能调整学校安排，尽量帮忙安排同一小学，不能的话，希望能尽量把两个孩子安排在同一所学校，方便老人来回接送孩子。请领导重新斟酌我们的诉求！谢谢！",2023-07-31,上海市黄浦区教育局,何某同志：您反映的信访事项已受理。经研究，现答复如下：您于2023年7月8日致信上海市人民政府，反映孩子入学问题，希望上级管理部门协调解决。据了解，您的儿子为2023年适龄入学儿童，非本市户籍，以居住地址报名，被统筹安排到黄浦区某某路第一小学就读。您的女儿目前就读于黄浦区某某路小学二年级，九月升三年级。考虑到您家庭的实际困难及个人申请意愿，我局将协调安排两个孩子在同一所小学即黄浦区某某路第一小学就读，请耐心等待后续通知。感谢您对我们工作的理解和支持。上海市黄浦区教育局2023年7月20日
多孩家庭住房保障,上海市房屋管理局,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3875997A5B414CC692EB362F66E2D3B5,多孩家庭住房保障,2023-07-01,现在鼓励多孩家庭，但是在房屋置换上只有首套才能享受到公积金贷款福利。实际情况一般结婚时有过贷款记录，多孩家庭本来经济负担就大，更难改善居住环境，一家 6 口（就现在收入并请不起阿姨需要老人帮忙带孩子）挤在小几十平方老公房也很局促。能否考虑在经适房增加一个老房置换，多孩家庭可以申请大面积户型，申请成功后将原有按照市场价房型抵扣，差额部分可以公积金和商贷组合，即缓解多孩家庭现金流，又鼓励生育多孩积极性。,2023-07-31,上海市房屋管理局,王**同志：您所提的建议本机关已受理。经研究，现答复如下：本市共有产权保障住房主要解决基本住房困难问题，户型标准严格按国家和本市标准设定，其中4人及以上申请家庭，即可购买一套3居室（最大户型）住房。您提出的“老房置换”相关建议，我们将留作参考，并在后续完善相关工作时予以统筹考虑。感谢您对本市住房保障工作的关注和支持。上海市房屋管理局2023年7月19日
对年幼多孩家庭优先申请公租房,上海市房屋管理局,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1765470D7E5B467EB82192F0F014CE99,对年幼多孩家庭优先申请公租房,2023-07-18,本人反映，公租房资格申请到之后需要排队很久，对年幼多孩家庭来说最需要政府帮助的时间就是刚生完小孩的前几年，然而申请公租房需要至少一两年漫长的等待。 本人认为，年幼多孩家庭申请公租房应优先选房，年轻夫妇需要政府及时伸出援手，帮助他们渡过最困难的时期。这样能刺激生育，也能让外来人才更容易在上海扎根。且外省市如北京已经出台相关政策，希望上海也能有相应政策。 本人要求，年幼多孩家庭能优先申请公租房。,2023-07-31,上海市房屋管理局,信访事项答复意见书周**同志：您反映的信访事项已受理。经研究，现答复如下：2021年国家出台保障性租赁住房后，本市高度重视、积极落实，多措并举大力推动保障性租赁住房发展，并将公租房、单位租赁房、享受政策支持的各类租赁住房中符合条件的房源，统一纳入保障性租赁住房管理。为做好精准保障，在制度制订中，对于二孩、三孩家庭本市也出台了相关支持政策。其中，2020年3月，上海市房屋管理局出台《关于调整优化部分市筹公租房供应区域范围和供应标准的通知》（沪房保障〔2020〕22号），规定市筹公租房中的三居室房源，可以安排4人以上（含4人）家庭单独居住使用或拆套安排使用；2022年1月，上海市住房城乡建设管理委、上海市房屋管理局出台《上海市保障性租赁住房租赁管理办法（试行）》（沪住建规范联〔2022〕3号），规定三人以下家庭和单身人士可以入住二居室及以下户型，二孩、三孩家庭可以入住三居室及以下户型。感谢您对本市住房保障工作的关心。上海市房屋管理局2023年7月25日
反映空调外机扰民问题,百联集团有限公司,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=670F99E98AA0492EB415EF3131BBCA3D,反映空调外机扰民问题,2023-06-30,反映空调外机安装位置不合理，引发房屋共振并扰民，希望得到妥善解决。,2023-07-31,百联集团有限公司,您好！您反映的事项已收悉，现答复如下：经了解，企业已安排工作人员到现场对空调设备进行检查，对空调加装了防震垫，缓解振动给您带来的困扰。经企业工作人员与您电话反馈，您表示噪音确有减弱。后续企业将安排工作人员再次到现场进行查看研究，力争将空调噪音对您的生活影响降到最小。感谢您对我们工作的关心、理解和支持！
关于图书馆的一些建议,上海市青浦区徐泾镇人民政府,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BF869EACCBBF452CA35F61E134398718,关于图书馆的一些建议,2023-06-26,我是居住在青浦区徐泾镇的居民，这么多年来徐泾镇特别是城镇面貌日新月异，快速发展；但居住二年半以来，感觉徐泾在文化建设提升较慢。举个例子，比如徐泾镇的图书馆：管理混乱，设备陈旧，藏书不足，配套不完善。本人要求，提高管理意识，微笑服务；强化社区服务中心人员培训和再学习，增强服务意识，加强考核和居民民主评议；扩大图书馆规模，增加藏书种类和数量；减少利用率较低的其他空间，增设读书空间，与时俱进；更新配套设备：更换桌椅，增加独立学习空间（格子间），升级千兆或双千兆网络，增加电源接口，增加茶水间，增配大型中央直饮水机，升级中央空间。及时改正优化，提高服务水平和质量，提升徐泾镇文化实力，期待徐泾镇越来越好，软硬实力更进一步！,2023-07-31,上海市青浦区徐泾镇人民政府,周先生：您好！您来信反映的事项收悉。经了解，一是徐泾镇文化活动中心图书馆于2009年开办至今，按照图书馆等级馆评估要求均达标。随着徐泾镇的高速发展及镇内居民对图书馆的需求不断增加，徐泾镇于2020年新建了北大居文化活动中心图书馆，已对外开放。为了完善全民文化基础建设，我镇各村居都开放了农家书屋，欢迎市民朋友前往参观学习。二是徐泾镇文化活动中心图书馆建馆已近14年，为了更好地服务广大市民朋友，已经经过几次更新改造。当前使用的桌椅是于2020年更新或部分更新，下一步还会分阶段、逐步地更新场馆内设施。三是徐泾镇文化活动中心图书馆的藏书量在青浦区内各街镇的同级图书馆中名列前茅，每年坚持替旧换新约3000册，藏书总量近6万册。不仅可以“原借原还”，也可以全市范围流动式“异借异还”。为了满足读者的个性化需求，徐泾镇文化活动中心图书馆正在筹备开展“读者点书”活动，今后可根据读者的需求来增添图书种类。四是目前徐泾镇文化活动中心图书馆的开放时间是按照区级图书馆的管理要求。今后会根据晚间读者的数量增加，考虑调整服务时间。五是徐泾镇文化活动中心图书馆建馆时间较早，对比市区新建的图书场馆，基础设施虽老旧但服务项目健全，后续相关服务设施也会逐步更新升级。图书馆积极响应国家节能号召，空调开设温度常规设置在冬季不高于20℃，夏季不低于26℃，这也是考虑到来馆的读者多数为老年人，室内温度宜适中。当然，如来馆读者有相应的需求，可随时做出合适的调整。由于建筑结构相对老旧，对市民朋友提出增设茶水间、大型直饮水机、电源及各设施的改造需求，涉及大面积拆改及重设整个徐泾镇文化活动中心地原始建筑楼体，方案内容较繁琐，还有待进一步地探讨和评估。现图书馆阅览区域免费提供桶装饮用水，满足读者的饮水需求。六是为了紧跟时代发展，提升服务质量，对内会不断地加强工作人员的培训与学习，努力加强管理图书馆的能力和水平；对外会加强“文明入馆”的宣传，对不文明的行为及时友情提示。感谢您对党和政府工作的关心、理解和支持。
城中村改造进展咨询,上海市嘉定区安亭镇人民政府,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7372344B7F934C229913A5894A80CD7A,城中村改造进展咨询,2023-06-29,安亭黄渡城中村作为“两旧一村”项目，目前进展如何。,2023-07-31,上海市嘉定区安亭镇人民政府,杨同志：您好！您来信反映的事项，我单位已收悉。经了解，黄渡“城中村”改造项目是安亭镇2023年重要工作之一。目前项目控规调整成果已纳入公示中的单元规划，正处于上报控规设计任务书阶段，且上报市级认定的实施方案概要正在修改完善中。今年安亭镇将加快推进实施方案市级审批，并启动后续相关改造工作。如您想了解后续相关信息，可关注“上海嘉定”、“安亭官微”微信公众号。感谢您对我们工作的理解与支持。特此告知。上海市嘉定区安亭镇人民政府2023年7月5日
关于道路非机动车违停等问题,上海市宝山区顾村镇人民政府,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=07F9AC517097459182D8431EA77C6441,关于道路非机动车违停等问题,2023-07-14,建议顾村公园地铁站1号口及向北路段建立规范停车、行驶措施。											,2023-07-31,上海市宝山区顾村镇人民政府,陈同志：您好！您于2023年7月14日致信建议顾村公园地铁站1号口及向北路段建立规范停车、行驶措施的来信已收悉。经研究，现答复如下：经了解，7月17日我镇相关职能部门已安排工作人员至现场对区域内停放车辆进行管理，今后也将进一步加强管理。7月18日，交通部门在该路口开展违法整治、宣传教育工作。感谢您对顾村公园地铁站周边管理工作的关心、理解和支持。特此回复。上海市宝山区顾村镇人民政府2023年7月19日
爱回收柜扰民,上海市虹口区人民政府欧阳路街道办事处,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2542F7C945904EE99AFA5E9EAE827DE1,爱回收柜扰民,2023-07-19,本人反映居住的欧阳路501弄门口，放置了4个“爱回收”的回收箱，本人认为回收箱造成安全和反光的影响，要求给予说法。,2023-07-31,上海市虹口区人民政府欧阳路街道办事处,吴同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映，居住的欧阳路501弄门口，放置了4个“爱回收”的回收箱，您认为回收箱对您造成安全和反光的影响，您要求给予说法。本机关认为，为满足小区居民可回收物投放需求，经物业及业委会协商于2023年6月底将“爱回收”精分柜放置于欧阳路501弄门口。针对您的反映，街道第一时间进行现场勘察。“爱回收”精分柜高度2.4米，离二楼居民阳台有近两米距离。攀爬至居民家中可能性极低。为进一步排除安全隐患，街道已安排落实安装监控探头。针对您反映的反光问题，居委已购买黑色网布进行遮盖。对于您的诉求，街道领导高度重视，协商于小区口袋公园改造工程后，将精分柜移至口袋公园内。给您带来的不便敬请谅解！您的意见建议留作参考。感谢您对社区工作的关心、理解和支持。
小区管理问题,上海市普陀区住房保障和房屋管理局,2023-07-31,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=CEA2A4A4D2534A4E9B92A978CE9EC476,小区管理问题,2023-07-16,本人反映，普陀区桃浦镇古浪路518弄安居古浪新苑一期，建设年代久远，环境混乱，设备老旧，由于物业收费过低，导致物业不作为，停车管理混乱，垃圾清运不及时，小区杂草丛生，蚊虫滋生。桃浦智创城作为普陀区重点发展的区域，该小区外立面墙皮老化脱落，电线杂乱，严重影响此区域的市容市貌。本人认为，小区环境是物业和居民共同管理的结果，改善小区环境一方面需要政府部门的协调与支持，另一方面可适当提高物业费，提升物业管理水平。目前上海正在推行的“美丽家园”工程，小区居民也多次反应过，希望通过该工程改善小区环境。我要求有关部门研究本小区“美丽家园”工程的可行性。,2023-07-31,上海市普陀区住房保障和房屋管理局,信访事项答复意见书覃同志：您好！您的来信事项我局已收悉。首先感谢您对我们的信任和支持，现答复如下：经查，根据目前市住建委政策，老旧住宅小区如要进行屋面及相关设施改造，并要享受政府财政补贴，需具备以下条件：一是实施对象为2000年前建成的建筑结构较差，使用功能不完善、配套设施不健全的，以公房或售后公房为主的老旧住宅小区；二是属地街道（镇）完成该小区的居民征询工作并表决通过，业主表决比例依照《中华人民共和国民法典》第二百七十八条的规定执行；三是改造条件成熟的小区由其所属街道（镇）根据实际情况上报改造计划，区房管局进行全区的平衡后下达改造计划，并报市住建委备案。经了解，古浪路518弄一期房屋未列入我区今年修缮计划。如业主有迫切修缮意愿可以向属地物业、居委、街镇进行反映，由街镇申请上报。也可以启用物业维修资金进行修缮，由属地街镇完成该小区的居民征询工作并表决通过，业主表决比例依照《中华人民共和国民法典》第二百七十八条的规定执行。特此答复，感谢您的来信。上海市普陀区住房保障和房屋管理局2023年7月26日
